Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
176,Nathan Redmond,eng ENG,MFFW,Southampton,24,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,ab651565
177,Shane Long,ie IRL,FW,Southampton,31,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,9f472354
178,Steven Davis,nir NIR,MF,Southampton,33,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,cf15bbb1
179,Wesley Hoedt,nl NED,DF,Southampton,24,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,875898c7
180,Ben Davies,wls WAL,DFMF,Tottenham,25,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,44781702
181,Danny Rose,eng ENG,DFMF,Tottenham,28,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,89d10e53
182,Eric Dier,eng ENG,MF,Tottenham,24,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,ac861941
183,Connor Wickham,eng ENG,FWMF,Crystal Palace,25,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,41cc19c2
184,Scott Dann,eng ENG,DF,Crystal Palace,31,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,52105203
185,Vicente Guaita,es ESP,GK,Crystal Palace,31,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,ab13a5aa
186,Simon Mignolet,be BEL,GK,Liverpool,30,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,d436eb94
187,Kelechi Iheanacho,ng NGA,FWMF,Leicester City,21,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,c92e1a31
188,Wes Morgan,jm JAM,DF,Leicester City,34,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,80c31c97
189,Cenk Tosun,tr TUR,FW,Everton,27,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,9a104dee
190,Michael Keane,eng ENG,DF,Everton,25,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,c5b7c315
191,Aleksandar Mitrović,rs SRB,FW,Fulham,23,£ 60000 (€ 69852 $71584),£ 3120000 (€ 3632308 $3722344),Unverified estimation,3925dbd6
192,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,25,£ 56000 (€ 65195 $66811),£ 2912000 (€ 3390154 $3474188),Unverified estimation,3312f911
193,Luciano Vietto,ar ARG,FWMF,Fulham,24,£ 55365 (€ 64456 $66054),£ 2879000 (€ 3351735 $3434817),Unverified estimation,2513a588
194,Mousa Dembélé,be BEL,MF,Tottenham,31,£ 55000 (€ 64031 $65618),£ 2860000 (€ 3329615 $3412149),Unverified estimation,f7ee69fb
195,Andros Townsend,eng ENG,FWMF,Crystal Palace,27,£ 55000 (€ 64031 $65618),£ 2860000 (€ 3329615 $3412149),Unverified estimation,b28bbd58
196,Jaïro Riedewald,nl NED,DFMF,Crystal Palace,21,£ 55000 (€ 64031 $65618),£ 2860000 (€ 3329615 $3412149),Unverified estimation,7a1f2c08
197,James McArthur,sct SCO,MF,Crystal Palace,30,£ 55000 (€ 64031 $65618),£ 2860000 (€ 3329615 $3412149),Unverified estimation,cee31595
198,Luka Milivojević,rs SRB,MF,Crystal Palace,27,£ 55000 (€ 64031 $65618),£ 2860000 (€ 3329615 $3412149),Unverified estimation,2ce2508a
199,Patrick van Aanholt,nl NED,DF,Crystal Palace,27,£ 55000 (€ 64031 $65618),£ 2860000 (€ 3329615 $3412149),Unverified estimation,5f09991f
200,Pedro Obiang,gq EQG,MF,West Ham,26,£ 55000 (€ 64031 $65618),£ 2860000 (€ 3329615 $3412149),Unverified estimation,ba1e04b3
201,Diogo Jota,pt POR,FWMF,Wolves,21,£ 55000 (€ 64031 $65618),£ 2860000 (€ 3329615 $3412149),Unverified estimation,178ae8f8
202,Ben Mee,eng ENG,DF,Burnley,28,£ 55000 (€ 64031 $65618),£ 2860000 (€ 3329615 $3412149),Unverified estimation,8df7a2fb
203,Demarai Gray,jm JAM,MFFW,Leicester City,22,£ 55000 (€ 64031 $65618),£ 2860000 (€ 3329615 $3412149),Unverified estimation,4468ec10
204,James Maddison,eng ENG,MFFW,Leicester City,21,£ 55000 (€ 64031 $65618),£ 2860000 (€ 3329615 $3412149),Unverified estimation,ee38d9c5
205,Vicente Iborra,es ESP,MF,Leicester City,30,£ 55000 (€ 64031 $65618),£ 2860000 (€ 3329615 $3412149),Unverified estimation,ad1ffcfd
206,Yoshinori Mutō,jp JPN,FWMF,Newcastle,26,£ 54000 (€ 62867 $64425),£ 2808000 (€ 3269077 $3350110),Unverified estimation,5343eb4e
207,Alex Iwobi,ng NGA,MFFW,Arsenal,22,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,6ca5ec4b
208,Mohamed Elneny,eg EGY,MF,Arsenal,26,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,47a34c4f
209,Tom Cleverley,eng ENG,MF,Watford,28,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,6cdd8245
210,Alex McCarthy,eng ENG,GK,Southampton,28,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,36c2ca73
211,Maya Yoshida,jp JPN,DF,Southampton,29,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,caffaf5a
212,Pierre Højbjerg,dk DEN,MF,Southampton,22,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,8b04d6c1
213,Stuart Armstrong,sct SCO,MFFW,Southampton,26,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,97333cf5
214,Harry Winks,eng ENG,MF,Tottenham,22,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,2f7acede
215,Toby Alderweireld,be BEL,DF,Tottenham,29,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,f7d50789
216,James Tomkins,eng ENG,DF,Crystal Palace,29,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,e7ca0439
217,Jefferson Lerma,co COL,MF,Bournemouth,23,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,9b5ce51a
218,Oumar Niasse,sn SEN,FW,Cardiff City,28,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,af721f98
219,Aaron Cresswell,eng ENG,DF,West Ham,28,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,4f974391
220,Adrián,es ESP,GK,West Ham,31,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,f76e6b4e
221,Carlos Sánchez,co COL,MF,West Ham,32,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,50b51fac
222,Mark Noble,eng ENG,MF,West Ham,31,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,ff527768
223,Andy Robertson,sct SCO,DF,Liverpool,24,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,2e4f5f03
224,Rúben Neves,pt POR,MF,Wolves,21,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,44bfb6c5
225,Chris Wood,nz NZL,FW,Burnley,26,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,4e9a0555
226,James Tarkowski,eng ENG,DF,Burnley,25,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,15ea812b
227,Christian Fuchs,at AUT,DF,Leicester City,32,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,a67a09fb
228,Nampalys Mendy,sn SEN,MF,Leicester City,26,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,1598599e
229,Alireza Jahanbakhsh,ir IRN,MFFW,Brighton,24,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,08452314
230,Martín Montoya,es ESP,DF,Brighton,27,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,5cec2487
231,Pascal Groß,de GER,MF,Brighton,27,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,8aec0537
232,James McCarthy,ie IRL,MF,Everton,27,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,64b08de7
233,Phil Jagielka,eng ENG,DF,Everton,35,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,3233eefd
234,Aaron Mooy,au AUS,MF,Huddersfield,27,£ 50000 (€ 58210 $59653),£ 2600000 (€ 3026923 $3101953),Unverified estimation,47b7e3af
235,Calum Chambers,eng ENG,,Arsenal,23,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,dc6f5bdd
236,Pascal Groß,de GER,MF,Brighton,27,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,8aec0537
237,Jack Stephens,eng ENG,DF,Southampton,24,£ 48000 (€ 55882 $57267),£ 2496000 (€ 2905846 $2977875),Unverified estimation,6adbc307
238,Kurt Zouma,fr FRA,,Chelsea,23,£ 46000 (€ 52952 $58043),£ 2392000 (€ 2753512 $3018236),Unverified estimation,ce4246f5
239,Carl Jenkinson,eng ENG,MF,Arsenal,26,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,874125a3
240,Matteo Darmian,it ITA,DFMF,Manchester Utd,28,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,96e0490d
241,Daryl Janmaat,nl NED,DF,Watford,29,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,45da6694
242,Roberto Pereyra,ar ARG,MF,Watford,27,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,75f2c59f
243,Sebastian Prödl,at AUT,DFMF,Watford,31,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,f5e6d08d
244,James Ward-Prowse,eng ENG,MF,Southampton,23,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,3515d404
245,Joshua King,no NOR,FWMF,Bournemouth,26,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,43458538
246,Steve Cook,eng ENG,DF,Bournemouth,27,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,3e5e4e63
247,Divock Origi,be BEL,FW,Liverpool,23,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,43a166b4
248,Joe Hart,eng ENG,GK,Burnley,31,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,cb4f24c6
249,Steven Defour,be BEL,MF,Burnley,30,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,73489527
250,Çağlar Söyüncü,tr TUR,DF,Leicester City,22,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,21166ff4
251,Danny Simpson,eng ENG,DF,Leicester City,31,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,3201b03d
252,Marc Albrighton,eng ENG,MFFW,Leicester City,28,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,b827d5b3
253,Rachid Ghezzal,dz ALG,MFFW,Leicester City,26,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,dc3a9a0d
254,Ayoze Pérez,es ESP,MFFW,Newcastle,25,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,819aa8e7
255,Matt Ritchie,sct SCO,DFMF,Newcastle,28,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,71ef519e
256,Mohamed Diamé,sn SEN,MF,Newcastle,31,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,b7d082af
257,Davy Pröpper,nl NED,MF,Brighton,26,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,fdd85f94
258,José Izquierdo,co COL,MFFW,Brighton,26,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,ca2bc3df
259,Jürgen Locadia,cw CUW,MFFW,Brighton,24,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,6cc47ae1
260,Lewis Dunk,eng ENG,DF,Brighton,26,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,282f75f3
261,Fabricio,es ESP,GK,Fulham,30,£ 45000 (€ 52389 $53688),£ 2340000 (€ 2724231 $2791758),Unverified estimation,af245161
262,Sergio Rico,es ESP,GK,Fulham,24,£ 44885 (€ 52255 $53550),£ 2334000 (€ 2717246 $2784600),Unverified estimation,5f0241b2
263,Adama Traoré,es ESP,MFFW,Wolves,22,£ 43000 (€ 50061 $51302),£ 2236000 (€ 2603154 $2667680),Unverified estimation,9a28eba4
264,Federico Fernández,ar ARG,DF,Newcastle,29,£ 43000 (€ 50061 $51302),£ 2236000 (€ 2603154 $2667680),Unverified estimation,f25b010f
265,Ryan Babel,nl NED,FWMF,Fulham,31,£ 42827 (€ 49859 $51095),£ 2227000 (€ 2592676 $2656942),Unverified estimation,6438d426
266,Miguel Almirón,py PAR,MFFW,Newcastle,24,£ 42327 (€ 49277 $50499),£ 2201000 (€ 2562407 $2625923),Unverified estimation,862a1c15
267,Tom Heaton,eng ENG,GK,Burnley,32,£ 42000 (€ 48896 $50108),£ 2184000 (€ 2542615 $2605641),Unverified estimation,a6de6361
268,Emerson Palmieri,it ITA,DF,Chelsea,23,£ 42000 (€ 48896 $50108),£ 2184000 (€ 2542615 $2605641),Unverified estimation,e0bc6fdc
269,Antonio Barreca,it ITA,DFMF,Newcastle,23,£ 41288 (€ 48068 $49260),£ 2147000 (€ 2499540 $2561498),Unverified estimation,6a189491
270,Raúl Jiménez,mx MEX,FW,Wolves,27,£ 41231 (€ 48001 $49191),£ 2144000 (€ 2496047 $2557918),Unverified estimation,b561db50
271,Mattéo Guendouzi,fr FRA,MF,Arsenal,19,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,5ea8ef20
272,Étienne Capoue,fr FRA,MF,Watford,30,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,5acc4a10
273,Angus Gunn,sct SCO,GK,Southampton,22,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,e082af5b
274,Sam Gallagher,eng ENG,FWMF,Southampton,22,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,44361ade
275,Michel Vorm,nl NED,GK,Tottenham,34,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,1bebde9d
276,Wayne Hennessey,wls WAL,GK,Crystal Palace,31,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,76eca7e2
277,Artur Boruc,pl POL,GK,Bournemouth,38,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,34ccf6fa
278,Callum Wilson,eng ENG,FW,Bournemouth,26,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,c596fcb0
279,Nathan Aké,nl NED,DF,Bournemouth,23,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,eaeca114
280,Andriy Yarmolenko,ua UKR,MFFW,West Ham,28,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,849c826a
281,Arthur Masuaku,cd COD,DF,West Ham,24,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,57df7a11
282,Fabián Balbuena,py PAR,DF,West Ham,26,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,3626f7d9
283,Robert Snodgrass,sct SCO,MF,West Ham,30,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,9f4647e9
284,Ryan Fredericks,eng ENG,DF,West Ham,25,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,c067631c
285,Trent Alexander-Arnold,eng ENG,DF,Liverpool,19,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,cd1acf9d
286,Willy Boly,ci CIV,DF,Wolves,27,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,a4ac4b8f
287,Ashley Barnes,eng ENG,FW,Burnley,28,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,2691c772
288,Ben Gibson,eng ENG,DF,Burnley,25,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,bcfb0142
289,Andy King,wls WAL,CM,Leicester City,34,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,d790907f
290,Fabian Schär,ch SUI,DF,Newcastle,26,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,c8aa95da
291,Jamaal Lascelles,eng ENG,DF,Newcastle,24,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,450ab6fc
292,Joselu,es ESP,FW,Newcastle,28,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,6265208f
293,Ki Sung-yueng,kr KOR,MF,Newcastle,29,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,1d8c99b0
294,Florin Andone,ro ROU,FW,Brighton,25,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,dc008610
295,Shane Duffy,ie IRL,DF,Brighton,26,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,7314bba4
296,Tom Cairney,sct SCO,MFFW,Fulham,27,£ 40000 (€ 46568 $47722),£ 2080000 (€ 2421538 $2481563),Unverified estimation,a8748947
297,Harry Arter,ie IRL,,Bournemouth,28,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,2f4c5a52
298,Jack Cork,eng ENG,MF,Burnley,29,£ 38000 (€ 44240 $45336),£ 1976000 (€ 2300462 $2357485),Unverified estimation,74e12f1e
299,Florian Lejeune,fr FRA,DF,Newcastle,27,£ 38000 (€ 44240 $45336),£ 1976000 (€ 2300462 $2357485),Unverified estimation,6eaed4eb
300,Martin Dúbravka,sk SVK,GK,Newcastle,29,£ 38000 (€ 44240 $45336),£ 1976000 (€ 2300462 $2357485),Unverified estimation,3a949a25
301,Leander Dendoncker,be BEL,MF,Wolves,23,£ 37923 (€ 44150 $45244),£ 1972000 (€ 2295805 $2352712),Unverified estimation,5a7301ae
302,Jordon Ibe,eng ENG,MF,Bournemouth,22,£ 37500 (€ 43658 $44740),£ 1950000 (€ 2270192 $2326465),Unverified estimation,9f736ed2
303,Samir Nasri,fr FRA,MF,West Ham,31,£ 36865 (€ 42919 $43983),£ 1917000 (€ 2231774 $2287094),Unverified estimation,165bed61
304,Jonny Castro,es ESP,MF,Wolves,24,£ 36692 (€ 42717 $43776),£ 1908000 (€ 2221296 $2276357),Unverified estimation,e28868f3
305,Ainsley Maitland-Niles,eng ENG,MFDF,Arsenal,20,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,e3a5814e
306,Heurelho Gomes,br BRA,GK,Watford,37,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,d596e193
307,Nathaniel Chalobah,eng ENG,MF,Watford,23,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,422862ea
308,Stefano Okaka,it ITA,FW,Watford,28,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,601ef102
309,Younès Kaboul,fr FRA,CB,Watford,37,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,3680d723
310,Matt Targett,eng ENG,MFDF,Southampton,22,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,e514ab62
311,Georges-Kévin N'Koudou,cm CMR,FWMF,Tottenham,23,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,76c131da
312,Jason Puncheon,eng ENG,MF,Crystal Palace,32,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,fd3f57ce
313,Joel Ward,eng ENG,DF,Crystal Palace,28,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,8a7ff278
314,Michy Batshuayi,be BEL,FW,Crystal Palace,24,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,2973d8ff
315,Adam Smith,eng ENG,DFMF,Bournemouth,27,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,20b104bc
316,Andrew Surman,eng ENG,MF,Bournemouth,31,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,7d41b619
317,Charlie Daniels,eng ENG,DFMF,Bournemouth,31,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,9d107085
318,Dan Gosling,eng ENG,MF,Bournemouth,28,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,7fec31a0
319,Diego Rico,es ESP,DFMF,Bournemouth,25,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,d9ba39fc
320,Junior Stanislas,eng ENG,MFDF,Bournemouth,28,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,6992791d
321,Lewis Cook,eng ENG,MF,Bournemouth,21,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,2afc7272
322,John Ruddy,eng ENG,GK,Wolves,31,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,da8b19e2
323,Léo Bonatini,br BRA,FW,Wolves,24,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,da23d58d
324,Aaron Lennon,eng ENG,MF,Burnley,31,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,2ff964a0
325,Jeff Hendrick,ie IRL,MF,Burnley,26,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,989d5705
326,Matěj Vydra,cz CZE,MF,Burnley,26,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,0d4ceb32
327,Nick Pope,eng ENG,GK,Burnley,31,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,4b40d9ca
328,Robbie Brady,ie IRL,MF,Burnley,26,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,96bb8cc2
329,Shinji Okazaki,jp JPN,FW,Leicester City,32,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,68796d61
330,Ciaran Clark,ie IRL,DF,Newcastle,28,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,2b91cf8e
331,Javier Manquillo,es ESP,DF,Newcastle,24,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,758dd7f0
332,Paul Dummett,wls WAL,DF,Newcastle,26,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,3fe6bd8c
333,Ruben Loftus-Cheek,eng ENG,MF,Chelsea,22,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,e97fd090
334,Anthony Knockaert,fr FRA,MFFW,Brighton,26,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,6c679c6d
335,Mathew Ryan,au AUS,GK,Brighton,26,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,4535e4bb
336,Erik Durm,de GER,DFMF,Huddersfield,26,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,cf623c78
337,Laurent Depoitre,be BEL,FW,Huddersfield,29,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,aa5859cb
338,Steve Mounié,bj BEN,FW,Huddersfield,23,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,19ba6c6d
339,Terence Kongolo,nl NED,DF,Huddersfield,24,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,1f9a3a04
340,Marcus Bettinelli,eng ENG,GK,Fulham,26,£ 35000 (€ 40747 $41757),£ 1820000 (€ 2118846 $2171367),Unverified estimation,0d85a4e8
341,Håvard Nordtveit,no NOR,DF,Fulham,28,£ 34115 (€ 39717 $40702),£ 1774000 (€ 2065293 $2116487),Unverified estimation,6cafd68d
342,Vincent Janssen,nl NED,FW,Tottenham,24,£ 34000 (€ 39583 $40564),£ 1768000 (€ 2058308 $2109328),Unverified estimation,31dce0c8
343,Youri Tielemans,be BEL,MF,Leicester City,21,£ 33038 (€ 38463 $39417),£ 1718000 (€ 2000098 $2049675),Unverified estimation,56f7a928
344,Mathias Jørgensen,dk DEN,DF,Huddersfield,28,£ 33000 (€ 38419 $39371),£ 1716000 (€ 1997769 $2047289),Unverified estimation,0db5d2c8
345,Jordan Ayew,gh GHA,FW,Crystal Palace,26,£ 32500 (€ 37837 $38774),£ 1690000 (€ 1967500 $2016270),Unverified estimation,da052c14
346,Hélder Costa,ao ANG,MFFW,Wolves,24,£ 32500 (€ 37837 $38774),£ 1690000 (€ 1967500 $2016270),Unverified estimation,f13d02a6
347,Matty James,eng ENG,CM,Leicester City,31,£ 32000 (€ 37254 $38178),£ 1664000 (€ 1937231 $1985250),Unverified estimation,ebd0a048
348,Ezequiel Schelotto,it ITA,RB,Brighton,33,£ 32000 (€ 37254 $38178),£ 1664000 (€ 1937231 $1985250),Unverified estimation,a6e316c1
349,Alfie Mawson,eng ENG,DF,Fulham,24,£ 32000 (€ 37254 $38178),£ 1664000 (€ 1937231 $1985250),Unverified estimation,d368feb8
350,Ashley Westwood,eng ENG,MF,Burnley,28,£ 31000 (€ 36090 $36985),£ 1612000 (€ 1876692 $1923211),Unverified estimation,495945ef
351,Andreas Pereira,br BRA,MF,Manchester Utd,22,£ 30000 (€ 34926 $35792),£ 1560000 (€ 1816154 $1861172),Unverified estimation,6639e500
