Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
189,Ibrahima Konaté,fr FRA,DF,Liverpool,23,£ 70000 (€ 81366 $88971),£ 3640000 (€ 4231031 $4626466),,5ed9b537
190,Jacob Ramsey,eng ENG,MF,Aston Villa,21,£ 70000 (€ 81366 $88971),£ 3640000 (€ 4231031 $4626466),,1544f145
191,Jannik Vestergaard,dk DEN,DF,Leicester City,29,£ 70000 (€ 81366 $88971),£ 3640000 (€ 4231031 $4626466),Unverified estimation,1900032e
192,Allan Saint-Maximin,fr FRA,FW,Newcastle,25,£ 70000 (€ 81366 $88971),£ 3640000 (€ 4231031 $4626466),,2b16cb1a
193,Jonjo Shelvey,eng ENG,MF,Newcastle,30,£ 70000 (€ 81366 $88971),£ 3640000 (€ 4231031 $4626466),,3727dd3c
194,Mason Holgate,jm JAM,DF,Everton,25,£ 70000 (€ 81366 $88971),£ 3640000 (€ 4231031 $4626466),,d0042ab9
195,Issa Diop,ma MAR,DF,Fulham,25,£ 70000 (€ 81366 $88971),£ 3640000 (€ 4231031 $4626466),Unverified estimation,a712ca2b
196,Brandon Williams,eng ENG,DF,Manchester Utd,21,£ 65000 (€ 75554 $82615),£ 3380000 (€ 3928815 $4296004),,5e74d6c8
197,Moussa Djenepo,ml MLI,DFMF,Southampton,24,£ 65000 (€ 75554 $82615),£ 3380000 (€ 3928815 $4296004),Unverified estimation,254147d4
198,Stuart Armstrong,sct SCO,MF,Southampton,30,£ 65000 (€ 75554 $82615),£ 3380000 (€ 3928815 $4296004),Unverified estimation,97333cf5
199,Davinson Sánchez,co COL,DF,Tottenham,26,£ 65000 (€ 75554 $82615),£ 3380000 (€ 3928815 $4296004),,da7b447d
200,Matt Doherty,ie IRL,MF,Tottenham,30,£ 65000 (€ 75554 $82615),£ 3380000 (€ 3928815 $4296004),,d557d734
201,Luis Sinisterra,co COL,MF,Leeds United,23,£ 65000 (€ 75554 $82615),£ 3380000 (€ 3928815 $4296004),Unverified estimation,8e16dd48
202,Łukasz Fabiański,pl POL,GK,West Ham,37,£ 65000 (€ 75554 $82615),£ 3380000 (€ 3928815 $4296004),,9328b835
203,Maxwel Cornet,ci CIV,MF,West Ham,25,£ 65000 (€ 75554 $82615),£ 3380000 (€ 3928815 $4296004),Unverified estimation,beb391dd
204,Pablo Fornals,es ESP,MF,West Ham,26,£ 65000 (€ 75554 $82615),£ 3380000 (€ 3928815 $4296004),,82927de4
205,Tomáš Souček,cz CZE,MF,West Ham,27,£ 65000 (€ 75554 $82615),£ 3380000 (€ 3928815 $4296004),,6613c819
206,Nathaniel Phillips,eng ENG,DF,Liverpool,25,£ 65000 (€ 75554 $82615),£ 3380000 (€ 3928815 $4296004),,515ebe8d
207,Timothy Castagne,be BEL,DFMF,Leicester City,26,£ 65000 (€ 75554 $82615),£ 3380000 (€ 3928815 $4296004),,197640fd
208,Saša Lukić,rs SRB,MF,Fulham,25,£ 63000 (€ 73229 $80073),£ 3276000 (€ 3807928 $4163820),,c6e8cf1f
209,Aaron Ramsdale,eng ENG,GK,Arsenal,24,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),,466fb2c5
210,Reiss Nelson,eng ENG,FWMF,Arsenal,22,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),,c5bdb6e3
211,Scott McTominay,sct SCO,MF,Manchester Utd,25,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),,d93c2511
212,Jan Bednarek,pl POL,DF,Southampton,26,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),,4115ce4e
213,Mohamed Elyounoussi,no NOR,MF,Southampton,27,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),,68dc0dac
214,Cheick Doucouré,ml MLI,MF,Crystal Palace,22,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),Unverified estimation,ce4f40c7
215,Junior Firpo,do DOM,DF,Leeds United,25,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),Unverified estimation,24f59bb2
216,Declan Rice,eng ENG,MF,West Ham,23,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),,1c7012b8
217,Jarrod Bowen,eng ENG,MFFW,West Ham,25,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),,79c84d1c
218,Adrián,es ESP,GK,Liverpool,35,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),Unverified estimation,f76e6b4e
219,James Milner,eng ENG,MFDF,Liverpool,36,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),Unverified estimation,2f90f6b8
220,Daniel Podence,pt POR,MFFW,Wolves,26,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),,7fcc71d8
221,Matheus Cunha,br BRA,FW,Wolves,23,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),Unverified estimation,dc62b55d
222,Anthony Gordon,eng ENG,FWMF,Newcastle,21,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),Unverified estimation,2bd83368
223,Nick Pope,eng ENG,GK,Newcastle,30,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),,4b40d9ca
224,Pascal Groß,de GER,MFDF,Brighton,31,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),Unverified estimation,8aec0537
225,Renan Lodi,br BRA,DFMF,Nottingham,24,£ 60000 (€ 69742 $76260),£ 3120000 (€ 3626598 $3965542),,ed9f7cfe
226,Jakub Kiwior,pl POL,DF,Arsenal,22,£ 58000 (€ 67418 $73718),£ 3016000 (€ 3505712 $3833358),,dc3e663e
227,Vitaliy Mykolenko,ua UKR,DFMF,Everton,23,£ 58000 (€ 67418 $73718),£ 3016000 (€ 3505712 $3833358),,30d4a2e5
228,Mohamed Elneny,eg EGY,MF,Arsenal,30,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,47a34c4f
229,Takehiro Tomiyasu,jp JPN,DF,Arsenal,23,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,b3af9be1
230,Adam Armstrong,eng ENG,MFFW,Southampton,25,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),Unverified estimation,68c720b5
231,Ibrahima Diallo,fr FRA,MF,Southampton,23,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,11ff3d56
232,Ryan Sessegnon,eng ENG,MFDF,Tottenham,22,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,6aa3e78b
233,Yves Bissouma,ml MLI,MF,Tottenham,25,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),Unverified estimation,6c203af0
234,Chris Richards,us USA,DF,Crystal Palace,22,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),Unverified estimation,0a3d6d2b
235,Jaïro Riedewald,nl NED,DFMF,Crystal Palace,25,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,7a1f2c08
236,James McArthur,sct SCO,MF,Crystal Palace,34,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,cee31595
237,Jefferson Lerma,co COL,MF,Bournemouth,27,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,9b5ce51a
238,Tyler Adams,us USA,MF,Leeds United,23,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),Unverified estimation,2b09d998
239,Saïd Benrahma,dz ALG,MFFW,West Ham,26,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,5a04fd92
240,Luis Díaz,co COL,FW,Liverpool,25,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,4a1a9578
241,John McGinn,sct SCO,MF,Aston Villa,27,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,90f91999
242,Adama Traoré,es ESP,MFFW,Wolves,26,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,9a28eba4
243,Boubacar Traoré,ml MLI,MF,Wolves,20,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,999ceb5f
244,Nampalys Mendy,sn SEN,MF,Leicester City,30,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,1598599e
245,Emil Krafth,se SWE,DF,Newcastle,27,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,77cf6852
246,Ben Mee,eng ENG,DF,Brentford,32,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),Unverified estimation,8df7a2fb
247,Édouard Mendy,sn SEN,GK,Chelsea,30,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,33887998
248,Adam Webster,eng ENG,DF,Brighton,27,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),Unverified estimation,c40b6180
249,Danny Welbeck,eng ENG,FW,Brighton,31,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,ce5143da
250,Conor Coady,eng ENG,DF,Everton,29,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,2928dca2
251,Séamus Coleman,ie IRL,DFMF,Everton,33,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),Unverified estimation,0420d84f
252,Stefan Ortega,de GER,GK,Manchester City,29,£ 55000 (€ 63930 $69905),£ 2860000 (€ 3324382 $3635081),,c1242d4e
253,Albert Sambi Lokonga,be BEL,MF,Arsenal,22,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,1b4f1169
254,Gabriel Magalhães,br BRA,DF,Arsenal,24,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,67ac5bb8
255,Axel Tuanzebe,cd COD,CB,Manchester Utd,24,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,2baec6ce
256,Alex McCarthy,eng ENG,GK,Southampton,32,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,36c2ca73
257,James Tomkins,eng ENG,DF,Crystal Palace,33,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,e7ca0439
258,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,25,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,50e6dc35
259,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,29,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,3312f911
260,Marc Guéhi,eng ENG,DF,Crystal Palace,22,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,d0706b27
261,David Brooks,wls WAL,MF,Bournemouth,25,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,dc4cae05
262,Dominic Solanke,eng ENG,FW,Bournemouth,24,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,e77dc3b2
263,Marcos Senesi,ar ARG,DF,Bournemouth,25,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,35141f4c
264,Neto,br BRA,GK,Bournemouth,33,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,a9dc785c
265,Jack Harrison,eng ENG,MF,Leeds United,25,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,aa849a12
266,Marc Roca,es ESP,MF,Leeds United,25,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,da27e268
267,Pascal Struijk,nl NED,DF,Leeds United,22,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,f4d296e4
268,Aaron Cresswell,eng ENG,DF,West Ham,32,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,4f974391
269,Nayef Aguerd,ma MAR,DF,West Ham,26,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,288e1e13
270,Kostas Tsimikas,gr GRE,DF,Liverpool,26,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,f315ca93
271,Ashley Young,eng ENG,DF,Aston Villa,37,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,be927d03
272,Calum Chambers,eng ENG,DF,Aston Villa,27,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,dc6f5bdd
273,Robin Olsen,se SWE,GK,Aston Villa,32,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,e7ee38c3
274,Diego Costa,es ESP,FW,Wolves,33,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,a190d597
275,Pedro Neto,pt POR,MFFW,Wolves,22,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,7ba2eaa9
276,Rúben Neves,pt POR,MF,Wolves,25,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,44bfb6c5
277,Tetê,br BRA,MFFW,Leicester City,22,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,7120a04d
278,Wout Faes,be BEL,DF,Leicester City,24,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,9c221d14
279,Sean Longstaff,eng ENG,MF,Newcastle,24,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,a2b105e0
280,Conor Gallagher,eng ENG,MF,Chelsea,22,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,c2731c10
281,Noni Madueke,eng ENG,FWMF,Chelsea,20,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,bf34eebd
282,Trevoh Chalobah,eng ENG,DF,Chelsea,23,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,5515376c
283,Alexis Mac Allister,ar ARG,MF,Brighton,23,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,83d074ff
284,Pervis Estupiñán,ec ECU,DFMF,Brighton,24,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,d38fdf53
285,Neal Maupay,fr FRA,FW,Everton,25,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,4bcf39f6
286,Neco Williams,wls WAL,DFMF,Nottingham,21,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,dd323728
287,Taiwo Awoniyi,ng NGA,FW,Nottingham,24,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,e5478b87
288,Andreas Pereira,br BRA,MF,Fulham,26,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,6639e500
289,Daniel James,wls WAL,MFFW,Fulham,24,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,c931d9f9
290,João Palhinha,pt POR,MF,Fulham,27,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,a78ff07f
291,Kenny Tete,nl NED,DF,Fulham,26,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,77d7c96f
292,Julián Álvarez,ar ARG,MFFW,Manchester City,22,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),,15ab5a2b
293,Sergio Gómez,es ESP,MFFW,Manchester City,21,£ 50000 (€ 58119 $63550),£ 2600000 (€ 3022165 $3304619),Unverified estimation,01e5f06e
294,Callum Wilson,eng ENG,FW,Newcastle,30,£ 46000 (€ 53469 $58466),£ 2392000 (€ 2780392 $3040249),,c596fcb0
295,Fabio Vieira,pt POR,MF,Arsenal,22,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),,6412cc03
296,Tom Heaton,eng ENG,GK,Manchester Utd,36,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),,a6de6361
297,Arnaut Danjuma,nl NED,MF,Tottenham,25,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),,f08490a6
298,Michael Olise,fr FRA,MFFW,Crystal Palace,20,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),Unverified estimation,c4486bac
299,Hamed Junior Traorè,ci CIV,MF,Bournemouth,22,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),,570bb4b9
300,Jack Stephens,eng ENG,DF,Bournemouth,28,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),,6adbc307
301,Brenden Aaronson,us USA,MF,Leeds United,21,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),,5bc43860
302,Diego Llorente,es ESP,DF,Leeds United,28,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),Unverified estimation,bba30585
303,Stuart Dallas,nir NIR,RB,Leeds United,31,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),,67ca8566
304,Craig Dawson,eng ENG,DF,West Ham,32,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),Unverified estimation,3e9e06cb
305,Keinan Davis,eng ENG,CF,Aston Villa,24,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),,9deaf2c8
306,Morgan Sanson,fr FRA,MF,Aston Villa,27,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),,6e7f1353
307,Mario Lemina,ga GAB,MF,Wolves,28,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),Unverified estimation,2b471f99
308,Ayoze Pérez,es ESP,MF,Leicester City,29,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),,819aa8e7
309,Çağlar Söyüncü,tr TUR,DF,Leicester City,26,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),,21166ff4
310,Marc Albrighton,eng ENG,MF,Leicester City,32,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),,b827d5b3
311,Matt Ritchie,sct SCO,DFMF,Newcastle,32,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),,71ef519e
312,Bryan Mbeumo,cm CMR,FW,Brentford,22,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),Unverified estimation,6afaebf2
313,Asmir Begović,ba BIH,GK,Everton,35,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),Unverified estimation,7b4de647
314,André Ayew,gh GHA,FW,Nottingham,32,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),Unverified estimation,5dbefa9d
315,Cheikhou Kouyaté,sn SEN,MFDF,Nottingham,32,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),Unverified estimation,8d3c902d
316,Moussa Niakhaté,sn SEN,DF,Nottingham,26,£ 45000 (€ 52307 $57195),£ 2340000 (€ 2719949 $2974157),Unverified estimation,00242715
317,Miguel Almirón,py PAR,FW,Newcastle,28,£ 42000 (€ 48820 $53382),£ 2184000 (€ 2538619 $2775880),,862a1c15
318,Ryan Fraser,sct SCO,FW,Newcastle,28,£ 42000 (€ 48820 $53382),£ 2184000 (€ 2538619 $2775880),,d56543a0
319,Emile Smith Rowe,eng ENG,MF,Arsenal,22,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,17695062
320,Rob Holding,eng ENG,DF,Arsenal,26,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,d79a8c87
321,William Saliba,fr FRA,DF,Arsenal,21,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,972aeb2a
322,Martin Dúbravka,sk SVK,GK,Manchester Utd,33,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,3a949a25
323,Duje Ćaleta-Car,hr CRO,DF,Southampton,25,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,94f8d10c
324,Kamaldeen Sulemana,gh GHA,FWMF,Southampton,20,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,a62f8bf1
325,Bryan Gil,es ESP,MFFW,Tottenham,21,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,7b5ab7f2
326,Emerson,br BRA,MFDF,Tottenham,23,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,df8b52a5
327,Oliver Skipp,eng ENG,MF,Tottenham,21,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,6250083a
328,Sam Johnstone,eng ENG,GK,Crystal Palace,29,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,9e5708be
329,Tyrick Mitchell,eng ENG,DF,Crystal Palace,22,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,5cbd1eb0
330,Lewis Cook,eng ENG,MF,Bournemouth,25,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,2afc7272
331,Philip Billing,dk DEN,MFFW,Bournemouth,26,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,d328a254
332,Rasmus Kristensen,dk DEN,DF,Leeds United,25,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,39769cff
333,Robin Koch,de GER,DF,Leeds United,26,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,ea6bc03a
334,Fabio Carvalho,pt POR,MFFW,Liverpool,19,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,966e28d0
335,Harvey Elliott,eng ENG,MF,Liverpool,19,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,b9e1436c
336,Stefan Bajcetic,es ESP,MF,Liverpool,17,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,32e8417f
337,Frederic Guilbert,fr FRA,RB,Aston Villa,27,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,5d8d7454
338,Danny Ward,wls WAL,GK,Leicester City,29,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,d3ce0e89
339,Harry Souttar,au AUS,DF,Leicester City,23,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,0a6cb1b1
340,Harvey Barnes,eng ENG,MFFW,Leicester City,24,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,3ea50f67
341,Fabian Schär,ch SUI,DF,Newcastle,30,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,c8aa95da
342,Jamaal Lascelles,eng ENG,DF,Newcastle,28,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,450ab6fc
343,Armando Broja,al ALB,FW,Chelsea,20,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,97220da2
344,Gaga Slonina,us USA,GK,Chelsea,18,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,c55a846e
345,Joël Veltman,nl NED,DF,Brighton,30,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,dad4b285
346,Solly March,eng ENG,MF,Brighton,28,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,bb5fbd2b
347,Andros Townsend,eng ENG,RW,Everton,31,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,b28bbd58
348,Emmanuel Dennis,ng NGA,MFFW,Nottingham,24,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,2c44a35d
349,Remo Freuler,ch SUI,MF,Nottingham,30,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,98d2c2c4
350,Willy Boly,ci CIV,DF,Nottingham,31,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,a4ac4b8f
351,Carlos Vinícius,br BRA,FW,Fulham,27,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),Unverified estimation,8b529245
352,Kevin Mbabu,ch SUI,DF,Fulham,27,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,493924a7
353,Shane Duffy,ie IRL,DFMF,Fulham,30,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,7314bba4
354,Tosin Adarabioyo,eng ENG,DF,Fulham,24,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,c81d773d
355,Willian,br BRA,MF,Fulham,33,£ 40000 (€ 46495 $50840),£ 2080000 (€ 2417732 $2643695),,8b9ebd03
356,Matías Viña,uy URU,DFMF,Bournemouth,24,£ 38000 (€ 44170 $48298),£ 1976000 (€ 2296845 $2511510),,08eb3b58
357,Jamal Lewis,nir NIR,DFMF,Newcastle,24,£ 38000 (€ 44170 $48298),£ 1976000 (€ 2296845 $2511510),,efb9215a
358,Alex Telles,br BRA,,Manchester Utd,30,£ 37500 (€ 43589 $47663),£ 1950000 (€ 2266624 $2478464),,e73c9bb2
359,Matt Turner,us USA,GK,Arsenal,28,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),,4a51ba65
360,Jack Butland,eng ENG,GK,Manchester Utd,29,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,cc70a1d5
361,Wout Weghorst,nl NED,FWMF,Manchester Utd,29,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,c4e87b8b
362,Ainsley Maitland-Niles,eng ENG,DFMF,Southampton,24,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),,e3a5814e
363,Lyanco,br BRA,DF,Southampton,25,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,b5bf1770
364,Joel Ward,eng ENG,DF,Crystal Palace,32,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),,8a7ff278
365,Jordan Ayew,gh GHA,FWMF,Crystal Palace,30,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),,da052c14
366,Will Hughes,eng ENG,MF,Crystal Palace,27,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,a0666d3e
367,Adam Smith,eng ENG,DF,Bournemouth,31,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),,20b104bc
368,Chris Mepham,wls WAL,DF,Bournemouth,24,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,fed96827
369,Dango Ouattara,bf BFA,MF,Bournemouth,20,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,2f9e4435
370,Junior Stanislas,eng ENG,MF,Bournemouth,32,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),,6992791d
371,Ryan Fredericks,eng ENG,DF,Bournemouth,29,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,c067631c
372,Maximilian Wöber,at AUT,DF,Leeds United,24,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,4b803b3c
