Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
296,Sam Johnstone,eng ENG,GK,Wolves,32,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,9e5708be
297,Habib Diarra,sn SEN,MF,Sunderland,21,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,6d0fe035
298,Reinildo Mandava,mz MOZ,DF,Sunderland,31,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,c20bdcd7
299,Marcus Edwards,eng ENG,MFFW,Burnley,26,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,57760e66
300,Maxime Estève,fr FRA,DF,Burnley,23,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,1a066e69
301,Tino Livramento,eng ENG,DF,Newcastle,22,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,afed6722
302,Abdukodir Khusanov,uz UZB,DF,Manchester City,21,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,d17ce930
303,James Trafford,eng ENG,GK,Manchester City,22,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,259fea27
304,Jeremy Doku,be BEL,MFFW,Manchester City,23,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,fffea3e5
305,Igor Thiago,br BRA,FW,Brentford,24,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,dc45ac24
306,Keane Lewis-Potter,eng ENG,DFMF,Brentford,24,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,41f08ac8
307,Mathias Jensen,dk DEN,MF,Brentford,29,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,0f134faf
308,Filip Jørgensen,dk DEN,GK,Chelsea,23,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,0107757e
309,Marc Guiu,es ESP,FW,Chelsea,19,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),,d3d774cc
310,Trevoh Chalobah,eng ENG,DF,Chelsea,26,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,5515376c
311,Brajan Gruda,de GER,MF,Brighton,21,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,ae9b998d
312,Jan Paul van Hecke,nl NED,DF,Brighton,25,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,4fd08daa
313,Joël Veltman,nl NED,DF,Brighton,33,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,dad4b285
314,Solly March,eng ENG,MF,Brighton,31,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,bb5fbd2b
315,Igor Jesus,br BRA,FW,Nottingham,24,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,dbe24cce
316,Ryan Yates,eng ENG,MF,Nottingham,27,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,c1fe2a48
317,Taiwo Awoniyi,ng NGA,FW,Nottingham,27,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,e5478b87
318,Harrison Reed,eng ENG,MF,Fulham,30,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,803ae100
319,Kevin,br BRA,MF,Fulham,22,£ 50000 (€ 57683 $67178),£ 2600000 (€ 2999539 $3493281),Unverified estimation,93508980
320,Rayan,,CF,Bournemouth,19,£ 45000 (€ 51996 $59908),£ 2340000 (€ 2703812 $3115215),Unverified estimation,-9999
321,Igor,br BRA,DF,Brighton,27,£ 45000 (€ 51996 $59908),£ 2340000 (€ 2703812 $3115215),,a4e85758
322,Stefan Ortega,de GER,GK,Nottingham,32,£ 45000 (€ 51996 $59908),£ 2340000 (€ 2703812 $3115215),Unverified estimation,c1242d4e
323,Tom Heaton,eng ENG,GK,Manchester Utd,39,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),,a6de6361
324,Anton Stach,de GER,MF,Leeds United,26,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,0f59a7bf
325,Brenden Aaronson,us USA,MFFW,Leeds United,24,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),,5bc43860
326,Jaka Bijol,si SVN,DF,Leeds United,26,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,6fdac234
327,Sebastiaan Bornauw,be BEL,DF,Leeds United,26,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,01834aa0
328,Crysencio Summerville,nl NED,MFFW,West Ham,23,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,df04eb4b
329,Mads Hermansen,dk DEN,GK,West Ham,25,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,c924b17d
330,Marco Bizot,nl NED,GK,Aston Villa,34,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,3d214e5f
331,Ladislav Krejčí,cz CZE,DFMF,Wolves,26,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,5b5c2228
332,Trai Hume,nir NIR,DFMF,Sunderland,23,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,4fa3a3a4
333,Armando Broja,al ALB,FW,Burnley,23,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,97220da2
334,Axel Tuanzebe,cd COD,DF,Burnley,27,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,2baec6ce
335,Jacob Bruun Larsen,dk DEN,MFFW,Burnley,26,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,4e204552
336,Jaidon Anthony,eng ENG,MF,Burnley,25,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,e4238fb1
337,Loum Tchaouna,fr FRA,MFFW,Burnley,21,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,a3c8b4d3
338,Quilindschy Hartman,nl NED,DF,Burnley,23,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,39e1138f
339,Lewis Hall,eng ENG,DF,Newcastle,20,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,da011f18
340,Malo Gusto,fr FRA,DFMF,Chelsea,22,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,d56b9520
341,Roméo Lavia,be BEL,MF,Chelsea,21,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,ecad9aa5
342,Iliman Ndiaye,sn SEN,MF,Everton,25,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,5ed97752
343,Thierno Barry,fr FRA,FW,Everton,22,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,52c3244b
344,Nicolò Savona,it ITA,DF,Nottingham,22,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),,e041497d
345,Calvin Bassey,ng NGA,DF,Fulham,25,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,a36524bf
346,Ryan Sessegnon,eng ENG,DFMF,Fulham,25,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,6aa3e78b
347,Myles Lewis-Skelly,eng ENG,MFDF,Arsenal,18,£ 45000 (€ 51915 $60461),£ 2340000 (€ 2699585 $3143953),Unverified estimation,5dff6c28
348,Alex Tóth,,CM,Bournemouth,20,£ 40000 (€ 46219 $53252),£ 2080000 (€ 2403389 $2769080),,-9999
349,Fraser Forster,eng ENG,GK,Bournemouth,37,£ 40000 (€ 46219 $53252),£ 2080000 (€ 2403389 $2769080),Unverified estimation,c3e39f12
350,Axel Disasi,fr FRA,DF,West Ham,27,£ 40000 (€ 46219 $53252),£ 2080000 (€ 2403389 $2769080),Unverified estimation,ad82197c
351,Patrick Dorgu,dk DEN,MF,Manchester Utd,20,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),,e6536124
352,Djed Spence,eng ENG,DFMF,Tottenham,24,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),,9bc9a519
353,Wilson Odobert,fr FRA,MFFW,Tottenham,20,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,35516eac
354,Tyrick Mitchell,eng ENG,MF,Crystal Palace,25,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,5cbd1eb0
355,Adam Smith,eng ENG,DF,Bournemouth,34,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,20b104bc
356,Alex Scott,eng ENG,MF,Bournemouth,21,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,104d0bb8
357,Ethan Ampadu,wls WAL,MF,Leeds United,24,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,10b9fa99
358,Gabriel Gudmundsson,se SWE,DFMF,Leeds United,26,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,d5d22a58
359,Joe Rodon,wls WAL,DF,Leeds United,27,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,8d62d31a
360,Joël Piroe,sr SUR,FW,Leeds United,25,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,1f0072a6
361,Wilfried Gnonto,it ITA,FW,Leeds United,21,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,75fdd638
362,Stefan Bajcetic,es ESP,DM,Liverpool,21,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,32e8417f
363,Ki-Jana Hoever,nl NED,MFDF,Wolves,23,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),,9a71e978
364,Santiago Bueno,uy URU,DF,Wolves,26,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,edc98fac
365,Chemsdine Talbi,ma MAR,MFFW,Sunderland,20,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,47ce793b
366,Noah Sadiki,cd COD,MF,Sunderland,20,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,645481cc
367,Bashir Humphreys,eng ENG,DFMF,Burnley,22,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,d2b32e91
368,Florentino Luís,pt POR,MF,Burnley,25,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,881cd6be
369,Joe Worrall,eng ENG,DF,Burnley,28,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,a5212312
370,Martin Dúbravka,sk SVK,GK,Burnley,36,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,3a949a25
371,Jamaal Lascelles,eng ENG,DF,Newcastle,31,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),,450ab6fc
372,Matt Targett,eng ENG,LB,Newcastle,29,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),,e514ab62
373,Fabio Carvalho,pt POR,MF,Brentford,22,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,966e28d0
374,Frank Onyeka,ng NGA,MF,Brentford,27,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,2944f86f
375,Kristoffer Ajer,no NOR,DF,Brentford,27,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,a8c0acb7
376,Michael Kayode,it ITA,DF,Brentford,21,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,e19660a8
377,Dario Essugo,pt POR,MF,Chelsea,20,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,1e4319ac
378,Gaga Slonina,us USA,GK,Chelsea,21,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,c55a846e
379,Charalampos Kostoulas,gr GRE,FW,Brighton,18,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,816010c4
380,Yankuba Minteh,gm GAM,MF,Brighton,21,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,c3cf087d
381,Tyler Dibling,,RW,Everton,19,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,-9999
382,Elliot Anderson,eng ENG,MF,Nottingham,22,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,de31038e
383,James Mcatee,eng ENG,MF,Nottingham,22,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,96593e89
384,John,br BRA,GK,Nottingham,29,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,33a235af
385,Matz Sels,be BEL,GK,Nottingham,33,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,834b5c4c
386,Willy Boly,ci CIV,DF,Nottingham,34,£ 40000 (€ 46147 $53743),£ 2080000 (€ 2399631 $2794625),Unverified estimation,a4ac4b8f
387,Evann Guessand,ci CIV,MF,Crystal Palace,24,£ 37500 (€ 43330 $49923),£ 1950000 (€ 2253177 $2596013),Unverified estimation,b73f17f8
388,Angel Gomes,eng ENG,MFFW,Wolves,24,£ 35000 (€ 40442 $46595),£ 1820000 (€ 2102965 $2422945),Unverified estimation,645a3363
389,Mamadou Sarr,sn SEN,DF,Chelsea,19,£ 35000 (€ 40442 $46595),£ 1820000 (€ 2102965 $2422945),Unverified estimation,61f80c89
390,Luca Netz,de GER,DFMF,Nottingham,22,£ 35000 (€ 40442 $46595),£ 1820000 (€ 2102965 $2422945),Unverified estimation,e79269bd
391,Altay Bayındır,tr TUR,GK,Manchester Utd,27,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,072e68ed
392,Adam Wharton,eng ENG,MF,Crystal Palace,21,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,4b542852
393,Borna Sosa,hr CRO,DFMF,Crystal Palace,27,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,af0d79a9
394,Walter Benítez,ar ARG,GK,Crystal Palace,32,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,8a2248b4
395,Adrien Truffert,fr FRA,DF,Bournemouth,23,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,5d0e0a1f
396,Luis Sinisterra,co COL,LW,Bournemouth,26,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,8e16dd48
397,Romain Faivre,fr FRA,MF,Bournemouth,27,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,745ca0a3
398,James Justin,eng ENG,DFMF,Leeds United,27,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,fb614c44
399,Lukas Nmecha,de GER,FW,Leeds United,26,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,0cc5f4a5
400,El Hadji Malick Diouf,sn SEN,DFMF,West Ham,20,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,bd5eb2e5
401,Soungoutou Magassa,fr FRA,MF,West Ham,21,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,dfc5d4fa
402,Chris Rigg,eng ENG,MF,Sunderland,18,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,35741fe2
403,Daniel Ballard,nir NIR,DF,Sunderland,25,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,38f300f3
404,Connor Roberts,wls WAL,DFMF,Burnley,29,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,24fae784
405,Zeki Amdouni,ch SUI,FWMF,Burnley,24,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,2ee5b0c9
406,Jacob Murphy,eng ENG,FWMF,Newcastle,30,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,de112b84
407,Marcus Bettinelli,eng ENG,GK,Manchester City,33,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,0d85a4e8
408,Rico Henry,jm JAM,DF,Brentford,28,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,8a3c1dc7
409,Andrey Santos,br BRA,MF,Chelsea,21,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,dd745366
410,Bart Verbruggen,nl NED,GK,Brighton,22,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,cf134113
411,Jake O'Brien,ie IRL,DF,Everton,24,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,25f2ef01
412,Cuiabano,br BRA,LB,Nottingham,22,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,7e49bdbd
413,Jair Cunha,br BRA,DF,Nottingham,20,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,ac31d35e
414,Morato,br BRA,DF,Nottingham,24,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,0f41e2ee
415,Nicolás Domínguez,ar ARG,MF,Nottingham,27,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,20b3a502
416,Tom Cairney,sct SCO,MF,Fulham,34,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),,a8748947
417,Max Dowman,eng ENG,MF,Arsenal,15,£ 35000 (€ 40378 $47025),£ 1820000 (€ 2099677 $2445297),Unverified estimation,9008bb70
418,Lorenzo Lucca,it ITA,FW,Nottingham,24,£ 30500 (€ 35242 $40604),£ 1586000 (€ 1832584 $2111424),,83c06f3a
419,Josh Dasilva,eng ENG,MF,Brentford,26,£ 30000 (€ 34664 $39939),£ 1560000 (€ 1802542 $2076810),Unverified estimation,60344e4f
420,Antonín Kinský,cz CZE,GK,Tottenham,22,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,b38ac6a4
421,Chadi Riad,ma MAR,DF,Crystal Palace,22,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,b3b9b8b8
422,Christantus Uche,ng NGA,FW,Crystal Palace,22,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,87941696
423,Naouirou Ahamada,fr FRA,CM,Crystal Palace,23,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,a6c58494
424,Ben Gannon-Doak,,RW,Bournemouth,20,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,-9999
425,Illan Meslier,fr FRA,GK,Leeds United,25,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,6b625ac2
426,Jayden Bogle,eng ENG,MFDF,Leeds United,25,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,ae5019e6
427,Karl Darlow,wls WAL,GK,Leeds United,34,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,cde3309f
428,Luis Guilherme,br BRA,FW,West Ham,19,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,b7672d43
429,Lamare Bogarde,nl NED,MFDF,Aston Villa,21,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,bca5c4a7
430,David Møller Wolfe,no NOR,MFDF,Wolves,23,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,9affc5f2
431,Yerson Mosquera,co COL,DF,Wolves,24,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,1e159d70
432,Eliezer Mayenda,es ESP,FWMF,Sunderland,20,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,6a021e43
433,Robin Roefs,nl NED,GK,Sunderland,22,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,349fa918
434,Mike Trésor,be BEL,FWMF,Burnley,26,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,b2a81fc6
435,Lewis Miley,eng ENG,MFDF,Newcastle,19,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,2c6835e5
436,Nico O'Reilly,,CM,Manchester City,20,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,-9999
437,Antoni Milambo,nl NED,MF,Brentford,20,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,b05f4787
438,Ethan Pinnock,jm JAM,DF,Brentford,32,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,e541326e
439,Nathan Collins,ie IRL,DF,Brentford,24,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,a8c19eb8
440,Vitaly Janelt,de GER,MF,Brentford,27,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,8449d35e
441,James Garner,eng ENG,MFDF,Everton,24,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,4e015693
442,Angus Gunn,sct SCO,GK,Nottingham,29,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,e082af5b
443,Benjamin Lecomte,fr FRA,GK,Fulham,34,£ 30000 (€ 34610 $40307),£ 1560000 (€ 1799723 $2095969),Unverified estimation,2fa2a875
444,Nathan Patterson,sct SCO,DF,Everton,23,£ 28000 (€ 32303 $37620),£ 1456000 (€ 1679742 $1956237),,230f0471
445,Boubacar Traoré,ml MLI,DM,Wolves,24,£ 27500 (€ 31726 $36948),£ 1430000 (€ 1649746 $1921305),,999ceb5f
446,Souza,,LB,Tottenham,19,£ 25000 (€ 28887 $33282),£ 1300000 (€ 1502118 $1730675),Unverified estimation,-9999
447,Pablo,br BRA,MFFW,West Ham,21,£ 25000 (€ 28887 $33282),£ 1300000 (€ 1502118 $1730675),Unverified estimation,866ba412
448,Nilson Angulo,ec ECU,MF,Sunderland,22,£ 25000 (€ 28887 $33282),£ 1300000 (€ 1502118 $1730675),Unverified estimation,a9b9d89c
449,Ayden Heaven,eng ENG,DF,Manchester Utd,18,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,64e17fab
450,Diego León,py PAR,DF,Manchester Utd,18,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,69ea448b
451,Kobbie Mainoo,eng ENG,MF,Manchester Utd,20,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),,c6220452
452,Tyler Fredricson,eng ENG,DF,Manchester Utd,20,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),,58630379
453,Kōta Takai,jp JPN,DF,Tottenham,20,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,9f59ff55
454,Jaydee Canvot,fr FRA,DF,Crystal Palace,19,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,3684108d
455,James Hill,eng ENG,DF,Bournemouth,23,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,69942fb3
456,Julian Araujo,mx MEX,DF,Bournemouth,23,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,8f4541c2
457,Veljko Milosavljević,rs SRB,DF,Bournemouth,18,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,c478319d
458,Ao Tanaka,jp JPN,MF,Leeds United,26,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,1d36d6b6
459,Sam Byram,eng ENG,DFMF,Leeds United,31,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,1bf811d4
460,Freddie Woodman,eng ENG,GK,Liverpool,28,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,19e50035
461,Rio Ngumoha,eng ENG,MF,Liverpool,16,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,022eca88
462,Trey Nyoni,eng ENG,MF,Liverpool,18,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,1d3b3d77
463,Fer López,,RW,Wolves,21,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,-9999
464,Hugo Bueno,es ESP,MFDF,Wolves,22,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,bfc3b3a0
465,Rodrigo Gomes,pt POR,MFFW,Wolves,22,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,8dcf77c0
466,Wilson Isidor,ht HAI,FW,Sunderland,24,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,a671316d
467,Ashley Barnes,eng ENG,FWMF,Burnley,35,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,2691c772
468,Hjalmar Ekdal,se SWE,DF,Burnley,26,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,3d554589
469,Jordan Beyer,de GER,CB,Burnley,25,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,9af1f9ff
470,Max Weiß,de GER,GK,Burnley,21,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,882228c2
471,William Osula,dk DEN,FW,Newcastle,21,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,7b355808
472,Rico Lewis,eng ENG,DF,Manchester City,20,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),,b57e066e
473,Gustavo Nunes,br BRA,MF,Brentford,19,£ 25000 (€ 28842 $33589),£ 1300000 (€ 1499769 $1746641),Unverified estimation,e504780f
