Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
182,Dan Burn,eng ENG,CB,Newcastle,34,£ 70000 (€ 81960 $94455),£ 3640000 (€ 4261904 $4911670),Unverified estimation,b2d31e83
183,Fabian Schär,ch SUI,DF,Newcastle,34,£ 70000 (€ 81960 $94455),£ 3640000 (€ 4261904 $4911670),Unverified estimation,c8aa95da
184,Aaron Hickey,sct SCO,DFMF,Brentford,24,£ 70000 (€ 81960 $94455),£ 3640000 (€ 4261904 $4911670),,1780bb4a
185,Dilane Bakwa,fr FRA,RW,Nottingham,23,£ 70000 (€ 81960 $94455),£ 3640000 (€ 4261904 $4911670),Unverified estimation,2b5a35e5
186,Emile Smith Rowe,eng ENG,AM,Fulham,25,£ 70000 (€ 81960 $94455),£ 3640000 (€ 4261904 $4911670),Unverified estimation,17695062
187,Christian Nørgaard,dk DEN,DM,Arsenal,32,£ 65000 (€ 76105 $87708),£ 3380000 (€ 3957483 $4560836),Unverified estimation,df0a4c90
188,Kevin Danso,at AUT,DFMF,Tottenham,27,£ 65000 (€ 76105 $87708),£ 3380000 (€ 3957483 $4560836),Unverified estimation,6e33125f
189,Marcus Tavernier,eng ENG,MF,Bournemouth,27,£ 65000 (€ 76105 $87708),£ 3380000 (€ 3957483 $4560836),Unverified estimation,5c0da4a4
190,Harvey Elliott,eng ENG,AM,Liverpool,23,£ 65000 (€ 76105 $87708),£ 3380000 (€ 3957483 $4560836),Unverified estimation,b9e1436c
191,Bertrand Traoré,bf BFA,RW,Sunderland,30,£ 65000 (€ 76105 $87708),£ 3380000 (€ 3957483 $4560836),Unverified estimation,c47541e0
192,Omar Alderete,py PAR,DF,Sunderland,29,£ 65000 (€ 76105 $87708),£ 3380000 (€ 3957483 $4560836),Unverified estimation,bb08bce9
193,Dango Ouattara,bf BFA,MF,Brentford,24,£ 65000 (€ 76105 $87708),£ 3380000 (€ 3957483 $4560836),Unverified estimation,2f9e4435
194,Matt O'Riley,dk DEN,CM,Brighton,25,£ 65000 (€ 76105 $87708),£ 3380000 (€ 3957483 $4560836),Unverified estimation,fb495bb8
195,Neco Williams,wls WAL,MF,Nottingham,25,£ 65000 (€ 76105 $87708),£ 3380000 (€ 3957483 $4560836),Unverified estimation,dd323728
196,Kenny Tete,nl NED,RB,Fulham,30,£ 65000 (€ 76105 $87708),£ 3380000 (€ 3957483 $4560836),Unverified estimation,77d7c96f
197,Oscar Bobb,no NOR,RW,Fulham,22,£ 65000 (€ 76105 $87708),£ 3380000 (€ 3957483 $4560836),Unverified estimation,eed2427e
198,Timothy Castagne,be BEL,RB,Fulham,30,£ 65000 (€ 76105 $87708),£ 3380000 (€ 3957483 $4560836),Unverified estimation,197640fd
199,Kepa Arrizabalaga,es ESP,GK,Arsenal,31,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,28d596a0
200,Senne Lammens,be BEL,GK,Manchester Utd,24,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,8e6d2fcd
201,Antonín Kinský,cz CZE,GK,Tottenham,23,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,b38ac6a4
202,Lucas Bergvall,se SWE,MF,Tottenham,20,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,a109e5c8
203,Daniel Muñoz,co COL,MF,Crystal Palace,30,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,778ef829
204,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,29,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),,50e6dc35
205,Will Hughes,eng ENG,MF,Crystal Palace,31,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,a0666d3e
206,Yéremy Pino,es ESP,FWMF,Crystal Palace,23,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,540ec57b
207,Amine Adli,ma MAR,LW,Bournemouth,26,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,dcfb17f4
208,Đorđe Petrović,rs SRB,GK,Bournemouth,26,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,0cf321c8
209,Lewis Cook,eng ENG,MF,Bournemouth,29,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,2afc7272
210,Tyler Adams,us USA,MF,Bournemouth,27,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,2b09d998
211,Ross Barkley,eng ENG,MF,Aston Villa,32,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,3a24769f
212,Arthur Masuaku,cd COD,LB,Sunderland,32,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,57df7a11
213,Brian Brobbey,nl NED,FW,Sunderland,24,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,4c184730
214,Nick Pope,eng ENG,GK,Newcastle,34,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),,4b40d9ca
215,Estêvão,,RW,Chelsea,19,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,-9999
216,Robert Sánchez,es ESP,GK,Chelsea,28,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,6a713852
217,James Milner,eng ENG,CM,Brighton,40,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,2f90f6b8
218,Mats Wieffer,nl NED,DF,Brighton,26,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,4876c9ab
219,Olivier Boscagli,fr FRA,DF,Brighton,28,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,403f5d20
220,Beto,gw GNB,FW,Everton,28,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,ed5c0319
221,Ola Aina,ng NGA,MF,Nottingham,29,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,246d153b
222,Antonee Robinson,us USA,LB,Fulham,28,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,289601e6
223,Rodrigo Muniz,br BRA,CF,Fulham,25,£ 60000 (€ 70251 $80962),£ 3120000 (€ 3653061 $4210003),Unverified estimation,a755db8c
224,Cristhian Mosquera,es ESP,DF,Arsenal,22,£ 55000 (€ 64397 $74215),£ 2860000 (€ 3348639 $3859169),Unverified estimation,dc1ce4f5
225,Mathys Tel,fr FRA,MF,Tottenham,21,£ 55000 (€ 64397 $74215),£ 2860000 (€ 3348639 $3859169),Unverified estimation,829aa60c
226,Yves Bissouma,ml MLI,DM,Tottenham,29,£ 55000 (€ 64397 $74215),£ 2860000 (€ 3348639 $3859169),Unverified estimation,6c203af0
227,Chris Richards,us USA,DF,Crystal Palace,26,£ 55000 (€ 64397 $74215),£ 2860000 (€ 3348639 $3859169),Unverified estimation,0a3d6d2b
228,Giovanni Leoni,it ITA,CB,Liverpool,19,£ 55000 (€ 64397 $74215),£ 2860000 (€ 3348639 $3859169),Unverified estimation,570888ce
229,Emil Krafth,se SWE,RB,Newcastle,31,£ 55000 (€ 64397 $74215),£ 2860000 (€ 3348639 $3859169),,77cf6852
230,Caoimhín Kelleher,ie IRL,GK,Brentford,27,£ 55000 (€ 64397 $74215),£ 2860000 (€ 3348639 $3859169),Unverified estimation,62d7ef38
231,Adam Webster,eng ENG,CB,Brighton,31,£ 55000 (€ 64397 $74215),£ 2860000 (€ 3348639 $3859169),Unverified estimation,c40b6180
232,Evan Ferguson,ie IRL,CF,Brighton,21,£ 55000 (€ 64397 $74215),£ 2860000 (€ 3348639 $3859169),,4596da74
233,Maxim De Cuyper,be BEL,MF,Brighton,25,£ 55000 (€ 64397 $74215),£ 2860000 (€ 3348639 $3859169),Unverified estimation,d494882e
234,Séamus Coleman,ie IRL,RB,Everton,37,£ 55000 (€ 64397 $74215),£ 2860000 (€ 3348639 $3859169),Unverified estimation,0420d84f
235,Omari Hutchinson,eng ENG,AM,Nottingham,22,£ 55000 (€ 64397 $74215),£ 2860000 (€ 3348639 $3859169),Unverified estimation,bd9553e6
236,Sander Berge,no NOR,DM,Fulham,28,£ 55000 (€ 64397 $74215),£ 2860000 (€ 3348639 $3859169),Unverified estimation,d0b6129f
237,Nathaniel Clyne,eng ENG,RB,Crystal Palace,35,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,0442183b
238,David Brooks,wls WAL,FWMF,Bournemouth,29,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),,dc4cae05
239,Lucas Perri,br BRA,GK,Leeds United,28,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,5dbd461a
240,Wataru Endo,jp JPN,DFMF,Liverpool,33,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,c149016b
241,Habib Diarra,sn SEN,MF,Sunderland,22,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,6d0fe035
242,Reinildo Mandava,mz MOZ,DF,Sunderland,32,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,c20bdcd7
243,Odysseas Vlachodimos,gr GRE,GK,Newcastle,32,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,03df04ff
244,Tino Livramento,eng ENG,RB,Newcastle,23,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,afed6722
245,Jeremy Doku,be BEL,LW,Manchester City,24,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,fffea3e5
246,Keane Lewis-Potter,eng ENG,DF,Brentford,25,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,41f08ac8
247,Kristoffer Ajer,no NOR,DF,Brentford,28,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,a8c0acb7
248,Mathias Jensen,dk DEN,MF,Brentford,30,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,0f134faf
249,Michael Kayode,it ITA,DF,Brentford,22,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,e19660a8
250,Rico Henry,jm JAM,DFMF,Brentford,29,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,8a3c1dc7
251,Vitaly Janelt,de GER,MF,Brentford,28,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,8449d35e
252,Marc Guiu,es ESP,CF,Chelsea,20,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),,d3d774cc
253,Jan Paul van Hecke,nl NED,CB,Brighton,26,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,4fd08daa
254,Joël Veltman,nl NED,RB,Brighton,34,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,dad4b285
255,Solly March,eng ENG,RW,Brighton,31,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,bb5fbd2b
256,Igor Jesus,br BRA,FW,Nottingham,25,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,dbe24cce
257,Matz Sels,be BEL,GK,Nottingham,34,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,834b5c4c
258,Ryan Yates,eng ENG,CM,Nottingham,28,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,c1fe2a48
259,Harrison Reed,eng ENG,CM,Fulham,31,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,803ae100
260,Kevin,br BRA,LW,Fulham,23,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,93508980
261,Ryan Sessegnon,eng ENG,LB,Fulham,26,£ 50000 (€ 58543 $67468),£ 2600000 (€ 3044217 $3508336),Unverified estimation,6aa3e78b
262,Fabio Vieira,pt POR,AM,Arsenal,26,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),,6412cc03
263,Myles Lewis-Skelly,eng ENG,MF,Arsenal,19,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,5dff6c28
264,Tom Heaton,eng ENG,GK,Manchester Utd,40,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),,a6de6361
265,Rayan,,RW,Bournemouth,19,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,-9999
266,Anton Stach,de GER,MF,Leeds United,27,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,0f59a7bf
267,Brenden Aaronson,us USA,MF,Leeds United,25,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),,5bc43860
268,Jaka Bijol,si SVN,DF,Leeds United,27,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,6fdac234
269,Sebastiaan Bornauw,be BEL,CB,Leeds United,27,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,01834aa0
270,Marco Bizot,nl NED,GK,Aston Villa,35,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,3d214e5f
271,Daniel Ballard,nir NIR,DF,Sunderland,26,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,38f300f3
272,Trai Hume,nir NIR,MF,Sunderland,24,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,4fa3a3a4
273,Lewis Hall,eng ENG,DF,Newcastle,21,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,da011f18
274,Lewis Miley,eng ENG,MF,Newcastle,20,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,2c6835e5
275,Malo Gusto,fr FRA,RB,Chelsea,23,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,d56b9520
276,Roméo Lavia,be BEL,DM,Chelsea,22,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,ecad9aa5
277,Igor,br BRA,CB,Brighton,28,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),,a4e85758
278,Iliman Ndiaye,sn SEN,MF,Everton,26,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,5ed97752
279,Thierno Barry,fr FRA,FW,Everton,23,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,52c3244b
280,Nicolò Savona,it ITA,RB,Nottingham,23,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),,e041497d
281,Stefan Ortega,de GER,GK,Nottingham,33,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,c1242d4e
282,Calvin Bassey,ng NGA,CB,Fulham,26,£ 45000 (€ 52688 $60721),£ 2340000 (€ 2739796 $3157502),Unverified estimation,a36524bf
283,Patrick Dorgu,dk DEN,MF,Manchester Utd,21,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),,e6536124
284,Wilson Odobert,fr FRA,LW,Tottenham,21,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,35516eac
285,Tyrick Mitchell,eng ENG,MF,Crystal Palace,26,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,5cbd1eb0
286,Adam Smith,eng ENG,DF,Bournemouth,35,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,20b104bc
287,Alex Scott,eng ENG,MF,Bournemouth,22,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,104d0bb8
288,Alex Tóth,,CM,Bournemouth,20,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),,-9999
289,Fraser Forster,eng ENG,GK,Bournemouth,38,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,c3e39f12
290,Gabriel Gudmundsson,se SWE,LB,Leeds United,27,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,d5d22a58
291,Joe Rodon,wls WAL,DF,Leeds United,28,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,8d62d31a
292,Wilfried Gnonto,it ITA,RW,Leeds United,22,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,75fdd638
293,Stefan Bajcetic,es ESP,DM,Liverpool,21,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,32e8417f
294,Chemsdine Talbi,ma MAR,MF,Sunderland,21,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,47ce793b
295,Noah Sadiki,cd COD,MF,Sunderland,21,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,645481cc
296,Vitor Reis,br BRA,DF,Manchester City,20,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,c4ce0ab5
297,Fabio Carvalho,pt POR,AM,Brentford,23,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,966e28d0
298,Dario Essugo,pt POR,DM,Chelsea,21,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,1e4319ac
299,Gaga Slonina,us USA,GK,Chelsea,22,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,c55a846e
300,Charalampos Kostoulas,gr GRE,FW,Brighton,19,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,816010c4
301,Yankuba Minteh,gm GAM,RW,Brighton,21,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,c3cf087d
302,Tyler Dibling,,RW,Everton,20,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,-9999
303,James Mcatee,eng ENG,MF,Nottingham,23,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,96593e89
304,John,br BRA,GK,Nottingham,30,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,33a235af
305,Willy Boly,ci CIV,CB,Nottingham,35,£ 40000 (€ 46834 $53974),£ 2080000 (€ 2435374 $2806668),Unverified estimation,a4ac4b8f
306,Max Dowman,eng ENG,MF,Arsenal,16,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,9008bb70
307,Altay Bayındır,tr TUR,GK,Manchester Utd,28,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,072e68ed
308,Adam Wharton,eng ENG,MF,Crystal Palace,22,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,4b542852
309,Borna Sosa,hr CRO,DFMF,Crystal Palace,28,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,af0d79a9
310,Walter Benítez,ar ARG,GK,Crystal Palace,33,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,8a2248b4
311,Adrien Truffert,fr FRA,DF,Bournemouth,24,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,5d0e0a1f
312,Max Aarons,eng ENG,RB,Bournemouth,26,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,774cf58b
313,James Justin,eng ENG,MF,Leeds United,28,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,fb614c44
314,Lukas Nmecha,de GER,FW,Leeds United,27,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,0cc5f4a5
315,Enzo Barrenechea,ar ARG,DM,Aston Villa,25,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,6caffe81
316,Chris Rigg,eng ENG,MF,Sunderland,19,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,35741fe2
317,Simon Adingra,ci CIV,LW,Sunderland,24,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,4dcec659
318,Jacob Murphy,eng ENG,DFFW,Newcastle,31,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,de112b84
319,Dara O'Shea,ie IRL,DF,Ipswich Town,27,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,1d042188
320,Leif Davis,eng ENG,DF,Ipswich Town,26,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,8574c61f
321,Marcus Bettinelli,eng ENG,GK,Manchester City,34,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,0d85a4e8
322,Abdülkadir Ömür,tr TUR,RM,Hull City,27,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,6456e745
323,Ryan Giles,eng ENG,DF,Hull City,26,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,73b1d65b
324,Aaron Anselmino,ar ARG,CB,Chelsea,21,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),,1d87670e
325,Mamadou Sarr,sn SEN,CB,Chelsea,20,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,61f80c89
326,Bart Verbruggen,nl NED,GK,Brighton,23,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,cf134113
327,Jake O'Brien,ie IRL,DF,Everton,25,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,25f2ef01
328,Jair Cunha,br BRA,DF,Nottingham,21,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,ac31d35e
329,Luca Netz,de GER,DFMF,Nottingham,23,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,e79269bd
330,Morato,br BRA,CB,Nottingham,25,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,0f41e2ee
331,Nicolás Domínguez,ar ARG,MF,Nottingham,28,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),Unverified estimation,20b3a502
332,Tom Cairney,sct SCO,CM,Fulham,35,£ 35000 (€ 40980 $47228),£ 1820000 (€ 2130952 $2455835),,a8748947
333,Kōta Takai,jp JPN,CB,Tottenham,21,£ 32500 (€ 38053 $43854),£ 1690000 (€ 1978741 $2280418),Unverified estimation,9f59ff55
334,Chadi Riad,ma MAR,DF,Crystal Palace,23,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,b3b9b8b8
335,Ben Gannon-Doak,,RW,Bournemouth,20,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,-9999
336,Jayden Bogle,eng ENG,MF,Leeds United,26,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,ae5019e6
337,Freddie Woodman,eng ENG,GK,Liverpool,29,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,19e50035
338,Lamare Bogarde,nl NED,DFMF,Aston Villa,22,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,bca5c4a7
339,Eliezer Mayenda,es ESP,CF,Sunderland,21,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,6a021e43
340,Robin Roefs,nl NED,GK,Sunderland,23,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,349fa918
341,Ashley Young,eng ENG,RB,Ipswich Town,40,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,be927d03
342,Azor Matusiwa,nl NED,DM,Ipswich Town,28,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,a17a94d6
343,Ben Johnson,eng ENG,RB,Ipswich Town,26,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,9319781b
344,Nico O'Reilly,,LB,Manchester City,21,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,-9999
345,Antoni Milambo,nl NED,AM,Brentford,21,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,b05f4787
346,Ethan Pinnock,jm JAM,DF,Brentford,33,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,e541326e
347,Josh Dasilva,eng ENG,CM,Brentford,27,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,60344e4f
348,Nathan Collins,ie IRL,DF,Brentford,25,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,a8c19eb8
349,Jack Hinshelwood,eng ENG,MF,Brighton,21,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,e98211e7
350,Arnaud Kalimuendo,fr FRA,FW,Nottingham,24,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,bf4c41f9
351,Omar Richards,eng ENG,LB,Nottingham,28,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,f9b1b7bf
352,Benjamin Lecomte,fr FRA,GK,Fulham,35,£ 30000 (€ 35126 $40481),£ 1560000 (€ 1826530 $2105001),Unverified estimation,2fa2a875
353,Nathan Patterson,sct SCO,DF,Everton,24,£ 28000 (€ 32784 $37782),£ 1456000 (€ 1704762 $1964668),,230f0471
354,Christian Walton,eng ENG,GK,Ipswich Town,30,£ 27500 (€ 32198 $37107),£ 1430000 (€ 1674320 $1929585),Unverified estimation,c666574f
355,Darnell Furlong,eng ENG,DFMF,Ipswich Town,30,£ 27500 (€ 32198 $37107),£ 1430000 (€ 1674320 $1929585),Unverified estimation,3ec9195b
356,George Hirst,sct SCO,CF,Ipswich Town,27,£ 27500 (€ 32198 $37107),£ 1430000 (€ 1674320 $1929585),Unverified estimation,78e87179
357,Ayden Heaven,eng ENG,DF,Manchester Utd,19,£ 25000 (€ 29271 $33734),£ 1300000 (€ 1522109 $1754168),Unverified estimation,64e17fab
358,Souza,,LB,Tottenham,20,£ 25000 (€ 29271 $33734),£ 1300000 (€ 1522109 $1754168),Unverified estimation,-9999
359,Jaydee Canvot,fr FRA,DF,Crystal Palace,20,£ 25000 (€ 29271 $33734),£ 1300000 (€ 1522109 $1754168),Unverified estimation,3684108d
