Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
191,Adrián,es ESP,GK,Liverpool,34,£ 58077 (€ 69260 $70576),£ 3020000 (€ 3601545 $3669968),,f76e6b4e
192,Reece James,eng ENG,MF,Chelsea,21,£ 58077 (€ 69260 $70576),£ 3020000 (€ 3601545 $3669968),,1265a93a
193,Dwight Gayle,eng ENG,FW,Newcastle,30,£ 60000 (€ 69068 $75708),£ 3120000 (€ 3591538 $3936829),Unverified estimation,e58a03c6
194,Ryan Sessegnon,eng ENG,MF,Tottenham,21,£ 57692 (€ 68802 $70109),£ 3000000 (€ 3577694 $3645664),,6aa3e78b
195,Rodrigo,es ESP,MFFW,Leeds United,30,£ 57692 (€ 68802 $70109),£ 3000000 (€ 3577694 $3645664),,1fb1c435
196,Emil Krafth,se SWE,DF,Newcastle,26,£ 57692 (€ 68802 $70109),£ 3000000 (€ 3577694 $3645664),,77cf6852
197,Luis Díaz,co COL,FW,Liverpool,24,£ 56000 (€ 66784 $68052),£ 2912000 (€ 3472748 $3538724),,4a1a9578
198,Takehiro Tomiyasu,jp JPN,DF,Arsenal,22,£ 55962 (€ 66738 $68006),£ 2910000 (€ 3470363 $3536294),,b3af9be1
199,Jeffrey Schlupp,gh GHA,MFFW,Crystal Palace,28,£ 55962 (€ 66738 $68006),£ 2910000 (€ 3470363 $3536294),,3312f911
200,Ibrahima Diallo,fr FRA,MF,Southampton,22,£ 55000 (€ 65591 $66837),£ 2860000 (€ 3410735 $3475533),,11ff3d56
201,Moussa Djenepo,ml MLI,MF,Southampton,23,£ 55000 (€ 65591 $66837),£ 2860000 (€ 3410735 $3475533),,254147d4
202,Jaïro Riedewald,nl NED,MF,Crystal Palace,24,£ 55000 (€ 65591 $66837),£ 2860000 (€ 3410735 $3475533),,7a1f2c08
203,James McArthur,sct SCO,MF,Crystal Palace,33,£ 55000 (€ 65591 $66837),£ 2860000 (€ 3410735 $3475533),,cee31595
204,Luka Milivojević,rs SRB,MF,Crystal Palace,30,£ 55000 (€ 65591 $66837),£ 2860000 (€ 3410735 $3475533),,2ce2508a
205,Junior Firpo,do DOM,DFMF,Leeds United,24,£ 55000 (€ 65591 $66837),£ 2860000 (€ 3410735 $3475533),Unverified estimation,24f59bb2
206,Ben Mee,eng ENG,DF,Burnley,31,£ 55000 (€ 65591 $66837),£ 2860000 (€ 3410735 $3475533),,8df7a2fb
207,Nampalys Mendy,sn SEN,MF,Leicester City,29,£ 55000 (€ 65591 $66837),£ 2860000 (€ 3410735 $3475533),,1598599e
208,Danny Welbeck,eng ENG,FWMF,Brighton,30,£ 55000 (€ 65591 $66837),£ 2860000 (€ 3410735 $3475533),,ce5143da
209,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,24,£ 53462 (€ 63756 $64968),£ 2780000 (€ 3315330 $3378315),,50e6dc35
210,Sergio Reguilón,es ESP,MFDF,Tottenham,24,£ 53000 (€ 63206 $64407),£ 2756000 (€ 3286708 $3349150),,3353737a
211,Trézéguet,eg EGY,FWMF,Aston Villa,26,£ 52500 (€ 62610 $63799),£ 2730000 (€ 3255702 $3317554),,3ae14ed1
212,Albert Sambi Lokonga,be BEL,MF,Arsenal,21,£ 51923 (€ 61922 $63098),£ 2700000 (€ 3219925 $3281097),,1b4f1169
213,Édouard Mendy,sn SEN,GK,Chelsea,29,£ 51923 (€ 61922 $63098),£ 2700000 (€ 3219925 $3281097),,33887998
214,Calum Chambers,eng ENG,DF,Arsenal,26,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,dc6f5bdd
215,Gabriel Magalhães,br BRA,DF,Arsenal,23,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,67ac5bb8
216,Mohamed Elneny,eg EGY,MF,Arsenal,29,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,47a34c4f
217,Joshua King,no NOR,FWMF,Watford,29,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),Unverified estimation,43458538
218,Tom Cleverley,eng ENG,MF,Watford,31,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,6cdd8245
219,Adam Armstrong,eng ENG,FW,Southampton,24,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),Unverified estimation,68c720b5
220,Alex McCarthy,eng ENG,GK,Southampton,31,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,36c2ca73
221,Lyanco,br BRA,DF,Southampton,24,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),Unverified estimation,b5bf1770
222,Stuart Armstrong,sct SCO,MFFW,Southampton,29,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,97333cf5
223,Harry Winks,eng ENG,MF,Tottenham,25,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,2f7acede
224,James Tomkins,eng ENG,DF,Crystal Palace,32,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,e7ca0439
225,Daniel James,wls WAL,FWMF,Leeds United,23,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),Unverified estimation,c931d9f9
226,Aaron Cresswell,eng ENG,DF,West Ham,31,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,4f974391
227,Mark Noble,eng ENG,MF,West Ham,34,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,ff527768
228,Andy Robertson,sct SCO,DF,Liverpool,27,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,2e4f5f03
229,Axel Tuanzebe,cd COD,DF,Aston Villa,23,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,2baec6ce
230,Pedro Neto,pt POR,FWMF,Wolves,21,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,7ba2eaa9
231,Rúben Neves,pt POR,MF,Wolves,24,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,44bfb6c5
232,Willy Boly,ci CIV,DF,Wolves,30,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,a4ac4b8f
233,Chris Wood,nz NZL,FW,Burnley,29,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,4e9a0555
234,James Tarkowski,eng ENG,DF,Burnley,28,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,15ea812b
235,Neal Maupay,fr FRA,FW,Brighton,24,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,4bcf39f6
236,Pascal Groß,de GER,MF,Brighton,30,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,8aec0537
237,Alex Iwobi,ng NGA,MFDF,Everton,25,£ 50000 (€ 59628 $60761),£ 2600000 (€ 3100668 $3159575),,6ca5ec4b
238,Ashley Young,eng ENG,DFFW,Aston Villa,36,£ 49423 (€ 58940 $60060),£ 2570000 (€ 3064891 $3123118),,be927d03
239,Ademola Lookman,ng NGA,MFFW,Leicester City,23,£ 49038 (€ 58482 $59593),£ 2550000 (€ 3041040 $3098814),Unverified estimation,7c104bb7
240,Morgan Sanson,fr FRA,MF,Aston Villa,26,£ 48077 (€ 57335 $58424),£ 2500000 (€ 2981412 $3038053),,6e7f1353
241,Erik Pieters,nl NED,DF,Burnley,32,£ 48077 (€ 57335 $58424),£ 2500000 (€ 2981412 $3038053),,1ef37668
242,Jack Stephens,eng ENG,DF,Southampton,27,£ 47885 (€ 57106 $58190),£ 2490000 (€ 2969486 $3025901),,6adbc307
243,Emiliano Martínez,ar ARG,GK,Aston Villa,28,£ 47500 (€ 56647 $57723),£ 2470000 (€ 2945635 $3001596),,7956236f
244,Federico Fernández,ar ARG,DF,Newcastle,32,£ 47308 (€ 56417 $57489),£ 2460000 (€ 2933709 $2989444),,f25b010f
245,Robin Koch,de GER,MFDF,Leeds United,25,£ 46154 (€ 55041 $56087),£ 2400000 (€ 2862155 $2916531),,ea6bc03a
246,Callum Wilson,eng ENG,FW,Newcastle,29,£ 46154 (€ 55041 $56087),£ 2400000 (€ 2862155 $2916531),,c596fcb0
247,Ferran Torres,es ESP,FW,Manchester City,21,£ 46154 (€ 55041 $56087),£ 2400000 (€ 2862155 $2916531),,9e1035f8
248,Zack Steffen,us USA,GK,Manchester City,26,£ 46000 (€ 54858 $55900),£ 2392000 (€ 2852615 $2906809),,42130443
249,Eddie Nketiah,eng ENG,FW,Arsenal,22,£ 45000 (€ 53665 $54685),£ 2340000 (€ 2790601 $2843618),,a53649b7
250,Imran Louza,ma MAR,MF,Watford,22,£ 45000 (€ 53665 $54685),£ 2340000 (€ 2790601 $2843618),Unverified estimation,e1df6989
251,James Ward-Prowse,eng ENG,MF,Southampton,26,£ 45000 (€ 53665 $54685),£ 2340000 (€ 2790601 $2843618),,3515d404
252,Jack Butland,eng ENG,GK,Crystal Palace,28,£ 45000 (€ 53665 $54685),£ 2340000 (€ 2790601 $2843618),,cc70a1d5
253,Keinan Davis,eng ENG,FW,Aston Villa,23,£ 45000 (€ 53665 $54685),£ 2340000 (€ 2790601 $2843618),,9deaf2c8
254,Maxwel Cornet,ci CIV,FWMF,Burnley,24,£ 45000 (€ 53665 $54685),£ 2340000 (€ 2790601 $2843618),Unverified estimation,beb391dd
255,Ayoze Pérez,es ESP,MF,Leicester City,28,£ 45000 (€ 53665 $54685),£ 2340000 (€ 2790601 $2843618),,819aa8e7
256,Çağlar Söyüncü,tr TUR,DF,Leicester City,25,£ 45000 (€ 53665 $54685),£ 2340000 (€ 2790601 $2843618),,21166ff4
257,Marc Albrighton,eng ENG,MFFW,Leicester City,31,£ 45000 (€ 53665 $54685),£ 2340000 (€ 2790601 $2843618),,b827d5b3
258,Matt Ritchie,sct SCO,DFMF,Newcastle,31,£ 45000 (€ 53665 $54685),£ 2340000 (€ 2790601 $2843618),,71ef519e
259,Jürgen Locadia,cw CUW,FW,Brighton,27,£ 45000 (€ 53665 $54685),£ 2340000 (€ 2790601 $2843618),,6cc47ae1
260,Lewis Dunk,eng ENG,DF,Brighton,29,£ 45000 (€ 53665 $54685),£ 2340000 (€ 2790601 $2843618),,282f75f3
261,Andros Townsend,eng ENG,MF,Everton,30,£ 45000 (€ 53665 $54685),£ 2340000 (€ 2790601 $2843618),Unverified estimation,b28bbd58
262,Salomón Rondón,ve VEN,FW,Everton,31,£ 45000 (€ 53665 $54685),£ 2340000 (€ 2790601 $2843618),Unverified estimation,b318a643
263,Billy Gilmour,sct SCO,MF,Norwich City,20,£ 43269 (€ 51601 $52582),£ 2250000 (€ 2683271 $2734248),,df10e27c
264,Lewis Baker,eng ENG,CM,Chelsea,26,£ 43269 (€ 51601 $52582),£ 2250000 (€ 2683271 $2734248),,1b278bf5
265,Adama Traoré,es ESP,FWMF,Wolves,25,£ 43077 (€ 51372 $52348),£ 2240000 (€ 2671345 $2722095),,9a28eba4
266,Marc Cucurella,es ESP,DFMF,Brighton,23,£ 42885 (€ 51143 $52114),£ 2230000 (€ 2659419 $2709943),Unverified estimation,1daec722
267,Craig Dawson,eng ENG,DF,West Ham,31,£ 42500 (€ 50684 $51647),£ 2210000 (€ 2635568 $2685639),,3e9e06cb
268,Leandro Trossard,be BEL,FWMF,Brighton,26,£ 42500 (€ 50684 $51647),£ 2210000 (€ 2635568 $2685639),,38ceb24a
269,Marc Guéhi,eng ENG,DF,Crystal Palace,21,£ 42308 (€ 50455 $51413),£ 2200000 (€ 2623642 $2673487),Unverified estimation,d0706b27
270,Miguel Almirón,py PAR,MFFW,Newcastle,27,£ 42308 (€ 50455 $51413),£ 2200000 (€ 2623642 $2673487),,862a1c15
271,Tom Heaton,eng ENG,GK,Manchester Utd,35,£ 41923 (€ 49996 $50946),£ 2180000 (€ 2599791 $2649182),,a6de6361
272,Emerson,br BRA,MFDF,Tottenham,22,£ 41731 (€ 49767 $50712),£ 2170000 (€ 2587865 $2637030),,df8b52a5
273,Raúl Jiménez,mx MEX,FW,Wolves,30,£ 41154 (€ 49079 $50011),£ 2140000 (€ 2552088 $2600573),,b561db50
274,Ki-Jana Hoever,nl NED,MF,Wolves,19,£ 40385 (€ 48161 $49076),£ 2100000 (€ 2504386 $2551965),,9a71e978
275,Rob Holding,eng ENG,DF,Arsenal,25,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),,d79a8c87
276,Ben Gibson,eng ENG,DF,Norwich City,28,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),,bcfb0142
277,Milot Rashica,xk KVX,MFFW,Norwich City,25,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),Unverified estimation,6c6a3300
278,Romain Perraud,fr FRA,DFMF,Southampton,23,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),Unverified estimation,6dfd8f05
279,Will Hughes,eng ENG,MF,Crystal Palace,26,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),Unverified estimation,a0666d3e
280,Arthur Masuaku,cd COD,MFDF,West Ham,27,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),,57df7a11
281,Ryan Fredericks,eng ENG,DF,West Ham,28,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),,c067631c
282,José Sá,pt POR,GK,Wolves,28,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),Unverified estimation,903b6e8b
283,Ashley Barnes,eng ENG,FW,Burnley,31,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),,2691c772
284,Josh Brownhill,eng ENG,MF,Burnley,25,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),,47369df8
285,Dwight Gayle,eng ENG,FW,Newcastle,30,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),,e58a03c6
286,Fabian Schär,ch SUI,DF,Newcastle,29,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),,c8aa95da
287,Jamaal Lascelles,eng ENG,DF,Newcastle,27,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),,450ab6fc
288,Charly Musonda Jr.,be BEL,AM,Chelsea,25,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),,62a0089e
289,Shane Duffy,ie IRL,DF,Brighton,29,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),,7314bba4
290,Asmir Begović,ba BIH,GK,Everton,34,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),Unverified estimation,7b4de647
291,Demarai Gray,jm JAM,MFFW,Everton,25,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),Unverified estimation,4468ec10
292,Oskar Buur,dk DEN,RB,Wolves,23,£ 38462 (€ 45868 $46739),£ 2000000 (€ 2385129 $2430442),,aa6f2f2c
293,Allan Saint-Maximin,fr FRA,FWMF,Newcastle,24,£ 38462 (€ 45868 $46739),£ 2000000 (€ 2385129 $2430442),,2b16cb1a
294,Jamal Lewis,nir NIR,DF,Newcastle,23,£ 38462 (€ 45868 $46739),£ 2000000 (€ 2385129 $2430442),,efb9215a
295,Joël Veltman,nl NED,DFMF,Brighton,29,£ 38462 (€ 45868 $46739),£ 2000000 (€ 2385129 $2430442),,dad4b285
296,Jack Cork,eng ENG,MF,Burnley,32,£ 38077 (€ 45409 $46272),£ 1980000 (€ 2361278 $2406138),,74e12f1e
297,Martin Dúbravka,sk SVK,GK,Newcastle,32,£ 38077 (€ 45409 $46272),£ 1980000 (€ 2361278 $2406138),,3a949a25
298,Adam Webster,eng ENG,DF,Brighton,26,£ 38077 (€ 45409 $46272),£ 1980000 (€ 2361278 $2406138),,c40b6180
299,Darren Randolph,ie IRL,GK,West Ham,34,£ 37500 (€ 44721 $45571),£ 1950000 (€ 2325501 $2369681),,6385ebfb
300,Dale Stephens,eng ENG,MF,Burnley,32,£ 37500 (€ 44721 $45571),£ 1950000 (€ 2325501 $2369681),,653ee42d
301,Jonny Castro,es ESP,MFDF,Wolves,27,£ 36673 (€ 43735 $44566),£ 1907000 (€ 2274221 $2317427),,e28868f3
302,Juraj Kucka,sk SVK,MF,Watford,34,£ 36346 (€ 43345 $44169),£ 1890000 (€ 2253947 $2296768),Unverified estimation,5aaef9ef
303,Ashley Westwood,eng ENG,MF,Burnley,31,£ 36000 (€ 42932 $43748),£ 1872000 (€ 2232481 $2274894),,495945ef
304,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,23,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,e3a5814e
305,Pierre Lees-Melou,fr FRA,MF,Norwich City,28,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),Unverified estimation,f5044e54
306,Dan Gosling,eng ENG,MF,Watford,31,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,7fec31a0
307,Joel Ward,eng ENG,DF,Crystal Palace,31,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,8a7ff278
308,Michael Olise,fr FRA,FWMF,Crystal Palace,19,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),Unverified estimation,c4486bac
309,Patrick Bamford,eng ENG,FW,Leeds United,27,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,93feac6e
310,Vladimír Coufal,cz CZE,DF,West Ham,28,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,fdf3cb77
311,Matt Targett,eng ENG,DFMF,Aston Villa,25,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,e514ab62
312,Fernando Marçal,br BRA,MF,Wolves,32,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,9ae9eaea
313,Connor Roberts,wls WAL,DF,Burnley,25,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),Unverified estimation,24fae784
314,Jay Rodriguez,eng ENG,FW,Burnley,32,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,4ab53cdb
315,Matěj Vydra,cz CZE,FW,Burnley,29,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,0d4ceb32
316,Nick Pope,eng ENG,GK,Burnley,29,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,4b40d9ca
317,Ciaran Clark,ie IRL,DF,Newcastle,31,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,2b91cf8e
318,Javier Manquillo,es ESP,DF,Newcastle,27,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,758dd7f0
319,Jeff Hendrick,ie IRL,MF,Newcastle,29,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,989d5705
320,Paul Dummett,wls WAL,DF,Newcastle,29,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,3fe6bd8c
321,Ryan Fraser,sct SCO,FWMF,Newcastle,27,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,d56543a0
322,Kristoffer Ajer,no NOR,DF,Brentford,23,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),Unverified estimation,a8c0acb7
323,Marcus Bettinelli,eng ENG,GK,Chelsea,29,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,0d85a4e8
324,Tariq Lamptey,gh GHA,MFDF,Brighton,20,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),,f4e433d4
325,Ozan Tufan,tr TUR,MF,Watford,26,£ 33077 (€ 39446 $40196),£ 1720000 (€ 2051211 $2090180),Unverified estimation,17d45fb2
326,Youri Tielemans,be BEL,MF,Leicester City,24,£ 33077 (€ 39446 $40196),£ 1720000 (€ 2051211 $2090180),,56f7a928
327,Ozan Kabak,tr TUR,DF,Norwich City,21,£ 32885 (€ 39217 $39962),£ 1710000 (€ 2039286 $2078028),Unverified estimation,2d61d13a
328,Douglas Luiz,br BRA,MF,Aston Villa,23,£ 32692 (€ 38988 $39728),£ 1700000 (€ 2027360 $2065876),,6f7d826d
329,Wout Weghorst,nl NED,FW,Burnley,28,£ 32692 (€ 38988 $39728),£ 1700000 (€ 2027360 $2065876),Unverified estimation,c4e87b8b
330,Jordan Ayew,gh GHA,FWMF,Crystal Palace,29,£ 32500 (€ 38758 $39495),£ 1690000 (€ 2015434 $2053724),,da052c14
331,Marvelous Nakamba,zw ZIM,MF,Aston Villa,27,£ 32500 (€ 38758 $39495),£ 1690000 (€ 2015434 $2053724),,de5b5570
332,Vitaliy Mykolenko,ua UKR,DFMF,Everton,22,£ 32115 (€ 38300 $39027),£ 1670000 (€ 1991583 $2029419),Unverified estimation,30d4a2e5
333,Anwar El Ghazi,nl NED,MFFW,Aston Villa,26,£ 30962 (€ 36924 $37625),£ 1610000 (€ 1920029 $1956506),,ffa90327
334,Jack Clarke,eng ENG,RW,Tottenham,20,£ 30769 (€ 36694 $37391),£ 1600000 (€ 1908104 $1944354),,e16932d8
335,Alexis Mac Allister,ar ARG,MFFW,Brighton,22,£ 30769 (€ 36694 $37391),£ 1600000 (€ 1908104 $1944354),,83d074ff
336,Bukayo Saka,eng ENG,MFFW,Arsenal,19,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),,bc7dc64d
337,Folarin Balogun,us USA,FW,Arsenal,20,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,31822f8c
338,Lee Grant,eng ENG,GK,Manchester Utd,39,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),,9dab6e3b
339,Christos Tzolis,gr GRE,MFFW,Norwich City,19,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,9f333379
340,Josh Sargent,us USA,FWMF,Norwich City,21,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,a8d4428b
341,Sam Byram,eng ENG,DF,Norwich City,27,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),,1bf811d4
342,Ben Foster,eng ENG,GK,Watford,38,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),,d0b3ceb9
343,Christian Kabasele,be BEL,DF,Watford,30,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),,914ab9a1
344,Oghenekaro Etebo,ng NGA,MF,Watford,25,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,b579e83d
345,Ché Adams,sct SCO,FW,Southampton,25,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),,f2bf1b0f
346,Eberechi Eze,eng ENG,MFFW,Crystal Palace,23,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),,ae4fc6a4
347,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,30,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),,f72293fc
348,Filip Benković,hr CRO,CB,Leicester City,24,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,305a3820
349,Frank Onyeka,ng NGA,MF,Brentford,23,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,2944f86f
350,Enock Mwepu,zm ZAM,MF,Brighton,23,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,1d5cab82
351,Solly March,eng ENG,MF,Brighton,27,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),,bb5fbd2b
352,Amad Diallo,ci CIV,FWMF,Manchester Utd,19,£ 28846 (€ 34401 $35054),£ 1500000 (€ 1788847 $1822832),Unverified estimation,9dc96f10
353,Nathan Ferguson,eng ENG,DF,Crystal Palace,20,£ 28846 (€ 34401 $35054),£ 1500000 (€ 1788847 $1822832),,2f8d27bc
354,Tyrick Mitchell,eng ENG,DF,Crystal Palace,21,£ 28846 (€ 34401 $35054),£ 1500000 (€ 1788847 $1822832),,5cbd1eb0
355,Adam Masina,ma MAR,DF,Watford,27,£ 27885 (€ 33254 $33886),£ 1450000 (€ 1729219 $1762071),,de0f152c
356,William Troost-Ekong,ng NGA,DF,Watford,27,£ 27500 (€ 32796 $33419),£ 1430000 (€ 1705368 $1737766),,7ed4921e
357,Nuno Tavares,pt POR,DF,Arsenal,21,£ 27000 (€ 32199 $32811),£ 1404000 (€ 1674361 $1706171),,a65c844b
358,Hassane Kamara,ci CIV,DF,Watford,27,£ 26538 (€ 31649 $32250),£ 1380000 (€ 1645739 $1677005),Unverified estimation,19a12bed
359,Diogo Dalot,pt POR,DF,Manchester Utd,22,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,d9565625
360,Angus Gunn,sct SCO,GK,Norwich City,25,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,e082af5b
361,Kenny McLean,sct SCO,MF,Norwich City,29,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,471f16b3
362,Teemu Pukki,fi FIN,FW,Norwich City,31,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,0745b37d
363,Tim Krul,nl NED,GK,Norwich City,33,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,f23f9d20
364,Todd Cantwell,eng ENG,FWMF,Norwich City,23,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,f63d8a4b
365,Emmanuel Dennis,ng NGA,FWMF,Watford,23,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,2c44a35d
366,Pierluigi Gollini,it ITA,GK,Tottenham,26,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,f0f7f62f
367,Martin Kelly,eng ENG,DFMF,Crystal Palace,31,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,d7492450
368,Loris Karius,de GER,GK,Liverpool,28,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,32e7ce92
369,Neco Williams,wls WAL,DFMF,Liverpool,20,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,dd323728
370,John McGinn,sct SCO,MF,Aston Villa,26,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,90f91999
371,Charlie Taylor,eng ENG,DF,Burnley,27,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,cc2d7ad5
372,Matthew Lowton,eng ENG,DF,Burnley,32,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,9a9c05db
373,Phil Bardsley,sct SCO,DF,Burnley,36,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,1ae30132
374,Wayne Hennessey,wls WAL,GK,Burnley,34,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,76eca7e2
375,Jacob Murphy,eng ENG,FWMF,Newcastle,26,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,de112b84
376,Karl Darlow,wls WAL,GK,Newcastle,30,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,cde3309f
377,Álvaro Fernández,es ESP,GK,Brentford,23,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,f127d782
378,David Raya,es ESP,GK,Brentford,25,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,98ea5115
